name,address,longitude,latitude,description,parking,pricing,contact,networks,total_plugs,renewable_power_supply,Plugs_CHAdeMO,Plugs_Tesla,Plugs_CCS_SAE,Plugs_J1772,Plugs_Type2,Plugs_Three_Phase,Plugs_Commando,Plugs_Wall_AU_NZ,Plugs_Caravan_Mains_Socket,Plugs_Other,power_outputs_kw,source,source_date
Tesla Destination Charger,"220 The Esplanade, Burleigh Heads",153.4469907,-28.0771148,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"6 Orchid Ave, Surfers Paradise",153.4294544,-28.0009285,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Unnamed Road, Surfers Paradise",153.415233,-28.0016148,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Ross St, Benowa",153.3761768,-28.0036985,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"94 Seaworld Dr, Main Beach",153.426133,-27.967063,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Queensland Ave, Broadbeach",153.4330495,-28.0272423,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Old Burleigh Rd, Broadbeach",153.4346009,-28.0294058,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
EGen Electrical | EV Chargers Gold Coast,"2190 Gold Coast Hwy, Miami",153.4365952,-28.0620219,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"80 Pacific Ave, Miami",153.4290937,-28.0619769,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"296 Nerang Broadbeach Rd, Carrara",153.3650102,-28.0057193,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"4 Distribution Ave, Ashmore",153.3588369,-27.9769686,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"7 Acacia Ave, Warwick",152.0308204,-28.2172618,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Yangan Rd, Warwick",152.043083,-28.206431,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Wilkinson Rd, Maryvale",152.3708059,-28.110335,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"3582 Lamington National Park Rd, Canungra",153.1350625,-28.230948,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"1F Carpark, 2 Hooker Blvd, Broadbeach",153.427307,-28.0353502,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Douglas St, Coolangatta",153.527613,-28.1680633,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"149 W Burleigh Rd, Burleigh Waters",153.440912,-28.097916,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"123 Wharf St, Tweed Heads",153.541284,-28.176745,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"124 Marine Parade, Southport",153.4123095,-27.9601427,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Marine Parade, Coolangatta",153.5364089,-28.1669968,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"22 Pearl St, Kingscliff",153.5749019,-28.2560505,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"453 Tweed Valley Way, South Murwillumbah",153.4003272,-28.3428705,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
QESH Charging Station,"1 Eastern Ave, Bilinga",153.514937,-28.1640437,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"29 Duranbah Rd, Duranbah",153.5221382,-28.2833522,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"128 Bonnydoon Rd, Uki",153.348913,-28.403477,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"399 Wylie Creek Rd, Maryland",152.1040285,-28.5557344,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"90 Station St, Mullumbimby",153.5023961,-28.5548847,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"70 Station St, Mullumbimby",153.5025639,-28.5537016,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"10 Cavvanbah Ln, Byron Bay",153.6036467,-28.6391341,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"The Farm, 11 Ewingsdale Rd, Ewingsdale",153.5538586,-28.6360593,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"16 Banksia Dr, Byron Bay",153.5844379,-28.6341726,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"67 Shirley St, Byron Bay",153.6042333,-28.6404127,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"77/97 Broken Head Rd, Byron Bay",153.6104865,-28.67809209999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"91 Centennial Cct, Byron Bay",153.580333,-28.636833,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"4/31 Lawson St, Byron Bay",153.614974,-28.642241,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Basement Lv1, 108/110 Jonson St, Byron Bay",153.6121538,-28.647363,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Porter St, Byron Bay",153.582541,-28.6316009,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Wrens Ln, Wyberba",151.9198667,-28.8469746,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"311 Stabiles Rd, Glen Aplin",151.8841947,-28.7124544,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2271 Eukey Rd, Ballandean",151.8739415,-28.8066947,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"419 Hinterland Wy, Knockrow",153.534722,-28.749539,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"44 Bangalow Rd, Ballina",153.5616277,-28.8577181,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Cedar Cres, East Ballina",153.588311,-28.8678793,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"5 Snapper Dr, Lennox Head",153.5830169,-28.8073576,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"Visitor Information Centre, 157 Rouse St, Tenterfield",152.0186428,-29.05722099999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"157 Manners St, Tenterfield",152.020231,-29.0555,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"120 Rouse St, Tenterfield",152.0175705,-29.0595395,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"84 Robinsons Ln, Tenterfield",152.0130794,-29.0043132,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"103 Sandy Flat Rd, Sandy Flat",152.022288,-29.234137,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"56 Morpeth St, Harwood",153.2391606,-29.42699439999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"132 Pound St, Grafton",152.9334168,-29.6880993,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Roadhouse, Tyndale, 2848 Pacific Hwy, Maclean",153.149407,-29.561181,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"152 Church St, Glen Innes",151.737704,-29.7382695,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"Town Hall Carpark, Sommerlad Ln, Glen Innes",151.7362845,-29.7384675,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"27 Fitzroy St, Grafton",152.9378233,-29.6944832,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"48 Main St, Wooli",153.2658954,-29.8694473,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"277 Gorge Rd, Mossman Gorge",145.3492079,-16.4742861,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Yurika Charging Station,"143/145 Port Douglas Rd, Port Douglas",145.4628371,-16.5266908,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"State Route 44, Wangetti",145.564124,-16.6639047,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Pier Point Rd, Cairns City",145.7790504,-16.9205366,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"level p1/35-41 Wharf St, Cairns City",145.7794319,-16.9236248,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Terminal, Smithfield",145.6956556,-16.8474406,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"17 Abbott St, Cairns City",145.778862,-16.924311,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"295 Sheridan St, Cairns City",145.7599529,-16.9076426,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"537 Mulgrave Rd, Earlville",145.740401,-16.944209,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Market Carpark, Stockland Shopping Centre, Earlville",145.7390482,-16.945477,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Draper Rd, Gordonvale",145.7738103,-17.0867638,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"85-103 Edith St, Innisfail",146.0268049,-17.5234353,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"ANZAC Park, Bruce Hwy, Innisfail",146.0268419,-17.5235462,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Writ Ln, Tully",145.9240163,-17.9348193,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"144 Victoria St, Cardwell",146.0247314,-18.2628451,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Bruce Hwy, Mutarnee",146.2795675,-18.9474924,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Henry Wrigley Dr, Eaton",130.8788,-12.40728,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"11 Kitchener Dr, Darwin City",130.8462434,-12.4666439,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"38 Gardens Rd, Darwin City",130.836662,-12.454912,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"12 Salonika St, The Gardens",130.839948,-12.440516,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"25 Cathedral Ave, Geraldton",114.609591,-28.7745415,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Hadda Way, Geraldton",114.6098745,-28.7918092,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"463 Marine Terrace, Geraldton",114.583121,-28.779778,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"131 Bashford St, Jurien Bay",115.0422434,-30.3029065,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Cadiz St, Cervantes",115.0693075,-30.5005772,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Wangaree Park, Rock Way, Lancelin",115.3324345,-31.0203885,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Great Eastern Hwy, Boorabbin",120.0227463,-31.2639399,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"6 Duke St N, Toodyay",116.4675924,-31.5509307,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"85 Barrack St, Merredin",118.2786477,-31.482551,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"49 Great Eastern Hwy, Merredin",118.2687925,-31.4828264,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,Joondalup,115.7671354,-31.7426005,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,Alkimos,115.6869081,-31.6204847,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"270 Joondalup Dr, Joondalup",115.7702682,-31.752533,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"832 Wellington St, West Perth",115.8490282,-31.947579,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"200 Karrinyup Rd, Karrinyup",115.7804426,-31.876326,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"659 Murray St, Perth",115.845795,-31.948722,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"The Esplanade, Scarborough",115.7565333,-31.8968211,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
E-Station Charging Station,"1 Whipple St, Balcatta",115.8061925,-31.8625201,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"337 Harborne St, Osborne Park",115.8193595,-31.915619,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"707 N Beach Rd, Gwelup",115.7977097,-31.8763888,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"700 Wellington St, Perth",115.8521241,-31.9483742,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"247 Balcatta Rd, Balcatta",115.8218007,-31.8629042,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"200 Karrinyup Rd, Karrinyup",115.7764513,-31.8772744,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,City Beach,115.756084,-31.92931309999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"610 Hay St, Subiaco",115.8211575,-31.9426986,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"244 Vincent St, Leederville",115.8405501,-31.9371943,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"249-263 Great Eastern Hwy, Belmont",115.9286715,-31.9406176,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"640 Great Northern Hwy, Herne Hill",116.0162988,-31.8373143,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"57 James St, Guildford",115.9763668,-31.8995388,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"124 Lennard St, Herne Hill",116.021721,-31.835684,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1733 Gnangara Rd, Henley Brook",115.9985085,-31.7952864,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"2 Midland Square, Midland",116.0036372,-31.8864028,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Parking lot, 2 Bradford St, Mount Lawley",115.8664006,-31.9195703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"80 Bulwer St, Perth",115.8679852,-31.9425635,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Circontrol Charging Station,"James St, Bassendean",115.9501801,-31.9036814,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"11 High St, Perth Airport",115.9490207,-31.9399538,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Motion,"1/40 Resource Way, Malaga",115.9101856,-31.8587228,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"29, Brabham",115.969452,-31.82871669999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Gemtek,"1/40 Irvine Dr, Malaga",115.886237,-31.857726,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Maffina Parade, Ellenbrook",115.9862809,-31.7652945,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"816 Beeliar Dr, Success",115.8567843,-32.1310843,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"112 Melville Parade, Como",115.8551502,-31.9909125,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargestar Charging Station,"125 Andrea Ln, Booragoon",115.8348487,-32.0346691,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"22 Junction Blvd, Cockburn Central",115.8569988,-32.1256469,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,Success,115.8538097,-32.1304149,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"9 Coleville Cres, Spearwood",115.784167,-32.1004535,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"122 Gugeri St, Claremont",115.7909307,-31.9728736,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"37-39 Reynolds Rd, Mount Pleasant",115.8431331,-32.0163794,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"112 Melville Parade, Como",115.8551299,-31.9908738,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"54 Terrace Rd, Perth",115.8718739,-31.9613136,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Yellowwood Ave, Harrisdale",115.9276858,-32.1274885,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"139 Kewdale Rd, Kewdale",115.9578743,-31.9818519,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"18 Brodie-Hall Dr, Bentley",115.8927245,-31.99557739999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"69 Jull St, Armadale",116.0191766,-32.1499131,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"20 Settlers Ave, Baldivis",115.8154474,-32.3319963,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"19 Kent St, Rockingham",115.7320591,-32.2762243,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,East Rockingham,115.7677316,-32.2521437,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Southern River Rd, Southern River",115.9641343,-32.1013019,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,Parkwood,115.904454,-32.0396889,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"2 Brodie-Hall Dr, Bentley",115.8902404,-31.99744489999999,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Thomas Rd and, Kardan Blvd, Byford",115.9786917,-32.2078811,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Corner Ranford Rd and, Tesla Way, Forrestdale",115.9737908,-32.1439788,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Curtin ev charging station,"220 Brand Dr, Bentley",115.8940227,-32.0104829,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Millars Rd, Jarrahdale",116.0660842,-32.3305928,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"75 Mandurah Terrace, Mandurah",115.7212364,-32.527613,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Arnold St, Mandurah",115.7417799,-32.5350769,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"330 Pinjarra Rd, Mandurah",115.7422362,-32.5354646,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"52 Mandurah Terrace, Mandurah",115.7203535,-32.5312084,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,North Dandalup,115.9702939,-32.5223284,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"49 Johnston St, Kulin",118.1556226,-32.6700844,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"56 Mitchell Rd, Preston Beach",115.6569809,-32.8819583,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"56 Williams Rd, Narrogin",117.1673589,-32.9360215,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2 Myalup Beach Rd, Myalup",115.6888426,-33.1031199,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Hayward St, Harvey",115.8967915,-33.0791987,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"101 Albany Hwy, Williams",116.8789229,-33.0251354,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"50 Albany Hwy, Williams",116.8788313,-33.0245034,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"96 Stubbs St, Lake Grace",118.4705141,-33.1010197,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"29 Stubbs St, Lake Grace",118.4623177,-33.1006045,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"31 Symmons St, Bunbury",115.637702,-33.3235243,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"10 The Promenade, Australind",115.7418325,-33.2831877,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"2 Recreation Dr, Eaton",115.7176779,-33.3196361,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Forrest St, Collie",116.1528324,-33.3588741,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"3503 Caves Rd, Wilyabrup",115.0322687,-33.7469802,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"5 Quininup Rd, Yallingup",115.0312446,-33.7212775,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"57 Brash Rd, Yallingup",115.0460461,-33.71678680000001,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
RAC Electric Highway Charging Station,"38 Dunn Bay Rd, Dunsborough",115.1070107,-33.6158331,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"97 Caves Rd, Abbey",115.2489724,-33.6608458,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
RAC Electric Highway,"880 Geographe Bay Rd, West Busselton",115.3419775,-33.6458155,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"30 Kent St, Busselton",115.3417667,-33.6506791,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"652 Geographe Bay Rd, Broadwater",115.2963878,-33.6571005,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"National Route 1, Donnybrook",115.824444,-33.5747402,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
