barrels08,charge120,charge240,city08,city08U,cityE,comb08,comb08U,combE,drive,engId,eng_dscr,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,highwayE,hlv,hpv,id,lv2,lv4,make,model,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,tCharger,sCharger,atvType,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr
0.0696,0.0,3.7,126,125.5,26.8544,116,115.521,29.1765,Front-Wheel Drive,86,,650,Electricity,Electricity,10,105,105.3,32.0146,17,91,36834,0,0,Volkswagen,e-Golf,0,0,83,88.9,0.0,75.2,0.0,Automatic (A1),179.3,150.4,Compact Cars,2016,6000,Golf/GTI,,,EV,85 kW AC PMSM,VGA,7.2 kW charger,7.0,3.6 kW charger
0.0768,0.0,6.0,122,121.66,27.7043,107,106.9856,31.5042,Rear-Wheel Drive,705,,700,Electricity,Electricity,10,93,93.24,36.1486,0,0,36860,0,0,smart,fortwo electric drive convertible,0,0,68,76.0,0.0,59.0,0.0,Automatic (A1),173.8,133.2,Two Seaters,2016,5750,fortwo,,,EV,55 kW DCPM,MBX,,0.0,
0.0768,0.0,6.0,122,121.66,27.7043,107,106.9856,31.5042,Rear-Wheel Drive,704,,700,Electricity,Electricity,10,93,93.24,36.1486,0,0,36861,0,0,smart,fortwo electric drive coupe,0,0,68,76.0,0.0,59.0,0.0,Automatic (A1),173.8,133.2,Two Seaters,2016,5750,fortwo,,,EV,55 kW DCPM,MBX,,0.0,
0.0768,0.0,3.6,110,110.04,31.0,105,104.7718,32.0,Front-Wheel Drive,57,,700,Electricity,Electricity,10,99,98.98,34.0,14,91,36978,0,0,Ford,Focus Electric,0,0,76,79.7573,0.0,71.5259,0.0,Automatic (A1),157.2,141.4,Compact Cars,2016,5750,Focus,,,EV,107 kW AC PMSM,FMX,,0.0,
0.0887999999999999,0.0,12.0,90,90.2795,37.0,92,92.084,37.0,All-Wheel Drive,9,,850,Electricity,Electricity,10,94,94.3898,36.0,26,94,36979,0,0,Tesla,Model X AWD - 90D,0,0,257,252.4,0.0,262.7,0.0,Automatic (A1),123.0,132.6,Standard Sport Utility Vehicle 4WD,2016,5000,Model X,,,EV,193 (front) 193 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0911999999999999,0.0,12.0,89,88.5914,38.0,89,89.1811,38.0,All-Wheel Drive,10,,850,Electricity,Electricity,10,90,89.9126,37.0,26,94,36980,0,0,Tesla,Model X AWD - P90D,0,0,250,247.3,0.0,252.7,0.0,Automatic (A1),120.7,122.5,Standard Sport Utility Vehicle 4WD,2016,5000,Model X,,,EV,193 (front) 375 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0672,0.0,7.0,128,128.2,26.2638,119,118.9,28.3449,Front-Wheel Drive,146,,650,Electricity,Electricity,10,109,109.2,30.8654,0,0,36996,0,11,Chevrolet,Spark EV,0,86,82,87.8,0.0,74.8,0.0,Automatic (A1),183.2,156.0,Subcompact Cars,2016,6000,Spark,,,EV,105 kW ACPM,GMX,,0.0,
0.096,0.0,3.5,85,85.4,39.4672,84,83.7887,40.2262,Front-Wheel Drive,504,,900,Electricity,Electricity,10,82,81.9,41.1538,0,0,36997,0,22,Mercedes-Benz,B250e,0,90,87,89.0,0.0,85.0,0.0,Automatic (A1),122.0,117.0,Midsize Cars,2016,4750,B-Class Electric Drive,,,EV,132 kW AC Induction,MBX,,0.0,
0.072,0.0,8.0,126,126.4057,26.6635,114,113.6836,29.6496,Front-Wheel Drive,901,,650,Electricity,Electricity,10,101,101.2312,33.2992,24,92,37066,0,0,Nissan,Leaf (24 kW-hr battery pack),0,0,84,92.0,0.0,74.0,0.0,Automatic (A1),180.5796,144.616,Midsize Cars,2016,6000,Leaf,,,EV,80 kW DCPM,NSX,3.6 kW charger,5.0,6.6 kW charger
0.072,0.0,6.0,124,123.55,27.2826,112,112.4312,29.9829,Front-Wheel Drive,902,,650,Electricity,Electricity,10,101,101.29,33.2832,24,92,37067,0,0,Nissan,Leaf (30 kW-hr battery pack),0,0,107,116.0,0.0,95.0,0.0,Automatic (A1),176.5,144.7,Midsize Cars,2016,6000,Leaf,,,EV,80 kW DCPM,NSX,6.6 kW charger,0.0,
0.072,0.0,4.0,121,121.03,27.8485,112,112.4374,29.9767,Front-Wheel Drive,3,,650,Electricity,Electricity,10,103,103.46,32.5778,7,72,37156,0,0,Fiat,500e,0,0,84,90.02,0.0,76.65,0.0,Automatic (A1),172.9,147.8,Minicompact Cars,2016,6000,500e,,,EV,82 kW AC Induction,CRX,,0.0,
0.0648,0.0,4.0,137,137.48,25.0,124,124.3601,27.0,Rear-Wheel Drive,100,,600,Electricity,Electricity,10,111,111.37,30.0,0,0,37216,0,15,BMW,i3 BEV,0,84,81,89.0,0.0,71.6,0.0,Automatic (A1),196.4,159.1,Subcompact Cars,2016,6250,i3,,,EV,125 kW AC Induction,BMX,,0.0,
0.0911999999999999,0.0,10.0,88,87.8784,38.0,89,88.8676,38.0,Rear-Wheel Drive,3,,850,Electricity,Electricity,10,90,90.1072,37.0,26,94,37233,0,0,Tesla,Model S (70 kW-hr battery pack),0,0,234,234.0,0.0,234.3,0.0,Automatic (A1),110.4,113.2,Large Cars,2016,5000,Model S,,,EV,285 kW AC Induction (70 kW-hr battery pack),TSL,standard charger,3.75,80 amp dual charger
0.0911999999999999,0.0,12.0,88,87.9,38.0,89,88.8,38.0,Rear-Wheel Drive,1,,850,Electricity,Electricity,10,90,90.1,37.0,26,94,37234,0,0,Tesla,Model S (85 kW-hr battery pack),0,0,265,262.7,0.0,266.8,0.0,Automatic (A1),110.4,113.2,Large Cars,2016,5000,Model S,,,EV,285 kW AC Induction (85 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0911999999999999,0.0,12.0,88,87.8784,38.0,89,88.8876,38.0,Rear-Wheel Drive,71,,850,Electricity,Electricity,10,90,90.1072,37.0,26,94,37235,0,0,Tesla,Model S (90 kW-hr battery pack),0,0,265,262.7,0.0,266.8,0.0,Automatic (A1),110.4,113.2,Large Cars,2016,5000,Model S,,,EV,285 kW AC Induction (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0911999999999999,0.0,12.0,88,87.8784,38.0,89,88.8876,38.0,Rear-Wheel Drive,71,,850,Electricity,Electricity,10,90,90.1072,37.0,26,94,37236,0,0,Tesla,Model S (90 kW-hr battery pack),0,0,265,262.7,0.0,266.8,0.0,Automatic (A1),110.4,113.2,Large Cars,2015,5000,Model S,,,EV,285 kW AC Induction (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0791999999999999,0.0,12.0,101,100.8098,33.0,101,101.2486,33.0,All-Wheel Drive,6,,750,Electricity,Electricity,10,102,101.79,33.0,26,94,37238,0,0,Tesla,Model S AWD - 70D,0,0,240,242.8,0.0,246.4,0.0,Automatic (A1),133.7,135.0,Large Cars,2016,5500,Model S,,,EV,193 (front) 193 (rear) (70 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0815999999999999,0.0,12.0,95,95.3056,35.0,100,99.8433,34.0,All-Wheel Drive,5,,750,Electricity,Electricity,10,106,106.0124,32.0,26,94,37239,0,0,Tesla,Model S AWD - 85D,0,0,270,257.1,0.0,285.3,0.0,Automatic (A1),126.4,140.6,Large Cars,2016,5500,Model S,,,EV,193 (front) 193 (rear) (85 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0791999999999999,0.0,12.0,101,100.8065,33.0,103,103.3087,33.0,All-Wheel Drive,7,,750,Electricity,Electricity,10,107,106.541,32.0,26,94,37240,0,0,Tesla,Model S AWD - 90D,0,0,294,285.7,0.0,303.2,0.0,Automatic (A1),133.6,141.2,Large Cars,2016,5500,Model S,,,EV,193 (front) 193 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0863999999999999,0.0,12.0,89,89.3714,38.0,93,92.9112,36.0,All-Wheel Drive,4,,800,Electricity,Electricity,10,98,97.6374,35.0,26,94,37241,0,0,Tesla,Model S AWD - P85D,0,0,253,242.3,0.0,265.5,0.0,Automatic (A1),121.1,132.3,Large Cars,2016,5250,Model S,,,EV,193 (front) 375 (rear) (85 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0839999999999999,0.0,12.0,91,91.3191,37.0,95,94.9536,35.0,All-Wheel Drive,8,,800,Electricity,Electricity,10,100,99.8087,34.0,26,94,37242,0,0,Tesla,Model S AWD - P90D,0,0,270,259.6,0.0,283.4,0.0,Automatic (A1),123.7,135.2,Large Cars,2016,5250,Model S,,,EV,193 (front) 375 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.072,0.0,7.0,121,120.7756,28.0,112,111.6914,30.0,Rear-Wheel Drive,141,,700,Electricity,Electricity,10,102,102.288,33.0,13,85,37293,0,0,Mitsubishi,i-MiEV,0,0,59,63.9,0.0,54.0,0.0,Automatic (A1),172.5366,146.1258,Subcompact Cars,2017,5750,i-MiEV,,,EV,49 kW DCPM,MTX,,0.0,
0.0815999999999999,0.0,12.0,97,97.4898,35.0,98,98.409,34.0,Rear-Wheel Drive,31,,750,Electricity,Electricity,10,100,99.5562,34.0,26,94,37421,0,0,Tesla,Model S (75 kW-hr battery pack),0,0,249,246.1,0.0,252.7,0.0,Automatic (A1),132.1,134.9,Large Cars,2016,5500,Model S,,,EV,285 kW AC Induction (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0791999999999999,0.0,12.0,102,101.7702,33.0,103,103.3343,33.0,All-Wheel Drive,61,,750,Electricity,Electricity,10,105,105.3126,32.0,26,94,37422,0,0,Tesla,Model S AWD - 75D,0,0,259,255.0,0.0,264.6,0.0,Automatic (A1),137.9,142.7,Large Cars,2016,5500,Model S,,,EV,193 (front) 193 (rear) (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0863999999999999,0.0,12.0,91,91.1628,37.0,93,93.0305,36.0,All-Wheel Drive,11,,800,Electricity,Electricity,10,95,95.42,35.0,26,94,37423,0,0,Tesla,Model X AWD - 75D,0,0,238,233.7,0.0,242.2,0.0,Automatic (A1),124.2,130.0,Standard Sport Utility Vehicle 4WD,2016,5250,Model X,,,EV,193 (front) 193 (rear) (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.072,0.0,4.0,121,121.03,27.8485,112,112.4374,29.9767,Front-Wheel Drive,18,,650,Electricity,Electricity,10,103,103.46,32.5778,7,72,37798,0,0,Fiat,500e,0,0,84,90.02,0.0,76.65,0.0,Automatic (A1),172.9,147.8,Minicompact Cars,2017,6000,500e,,,EV,82 kW AC Induction,CRX,,0.0,
0.1128,0.0,5.0,73,73.15,46.0,72,72.2873,47.0,Front-Wheel Drive,1,,1050,Electricity,Electricity,10,71,71.26,47.0,16,88,37800,0,0,BYD,e6,0,0,187,188.7,0.0,184.3,0.0,Automatic (A1),104.5,101.8,Small Sport Utility Vehicle 2WD,2016,4000,e6,,,EV,75 kW DCPM,BYD,,0.0,
0.0648,0.0,4.0,137,137.48,25.0,124,124.3601,27.0,Rear-Wheel Drive,100,,600,Electricity,Electricity,10,111,111.37,30.0,0,0,38000,0,15,BMW,i3 BEV (60  Amp-hour battery),0,84,81,89.0,0.0,71.6,0.0,Automatic (A1),196.4,159.1,Subcompact Cars,2017,6250,i3,,,EV,125 kW AC Induction,BMX,,0.0,
0.0696,0.0,5.0,129,129.08,26.0,118,117.7049,29.0,Rear-Wheel Drive,102,,650,Electricity,Electricity,10,106,106.26,32.0,0,0,38001,0,15,BMW,i3 BEV (94 Amp-hour battery),0,84,114,123.8,0.0,101.9,0.0,Automatic (A1),184.4,151.8,Subcompact Cars,2017,6000,i3,,,EV,125 kW AC Induction,BMX,,0.0,
0.096,0.0,3.5,85,85.4,39.4672,84,83.7887,40.2262,Front-Wheel Drive,504,,900,Electricity,Electricity,10,82,81.9,41.1538,0,0,38002,0,22,Mercedes-Benz,B250e,0,90,87,89.0,0.0,85.0,0.0,Automatic (A1),122.0,117.0,Midsize Cars,2017,4750,B-Class Electric Drive,,,EV,132 kW AC Induction,MBX,,0.0,
0.0768,0.0,4.0,120,119.6,28.1744,105,105.3754,31.9856,Front-Wheel Drive,37,,700,Electricity,Electricity,10,92,92.0,36.6438,0,0,38168,0,19,Kia,Soul Electric,0,97,93,103.6,0.0,79.7,0.0,Automatic (A1),170.9,131.4,Small Station Wagons,2017,5750,Soul,,,EV,81 kW AC PMSM,KMX,,0.0,
0.0815999999999999,0.0,10.0,98,97.5636,35.0,99,99.0945,34.0,Rear-Wheel Drive,2,,750,Electricity,Electricity,10,101,101.0322,33.0,26,94,38170,0,0,Tesla,Model S (60 kW-hr battery pack),0,0,210,207.5,0.0,214.8,0.0,Automatic (A1),132.2,136.9,Large Cars,2016,5500,Model S,,,EV,285 kW AC Induction (60 kW-hr battery pack),TSL,standard charger,3.75,80 amp dual charger
0.0768,0.0,12.0,101,101.475,33.0,104,103.7678,32.0,All-Wheel Drive,21,,700,Electricity,Electricity,10,107,106.7148,32.0,26,94,38171,0,0,Tesla,Model S AWD - 60D,0,0,218,221.1,0.0,226.9,0.0,Automatic (A1),137.5,144.6,Large Cars,2016,5750,Model S,,,EV,193 (front) 193 (rear) (60 kW-hr battery pack),TSL,standard charger,3.75,80 amp dual charger
0.0839999999999999,0.0,12.0,92,92.4713,36.0,98,97.5232,35.0,All-Wheel Drive,15,,800,Electricity,Electricity,10,105,104.5008,32.0,26,94,38172,0,0,Tesla,Model S AWD - P100D,0,0,315,305.9,0.0,346.9,0.0,Automatic (A1),125.3,141.6,Large Cars,2016,5250,Model S,,,EV,193 (front) 375 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0863999999999999,0.0,12.0,91,91.2362,37.0,93,92.5663,36.0,All-Wheel Drive,12,,800,Electricity,Electricity,10,94,94.2456,36.0,26,94,38173,0,0,Tesla,Model X AWD - 60D,0,0,200,196.5,0.0,203.2,0.0,Automatic (A1),124.3,128.4,Standard Sport Utility Vehicle 4WD,2016,5250,Model X,,,EV,193 (front) 193 (rear) (60 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0672,0.0,9.3,128,127.54,26.427,119,119.0958,28.3007,Front-Wheel Drive,293,,650,Electricity,Electricity,10,110,110.18,30.5909,0,0,38187,0,17,Chevrolet,Bolt EV,0,94,238,255.1,0.0,217.4,0.0,Automatic (A1),182.2,157.4,Small Station Wagons,2017,6000,Bolt EV,,,EV,150 kW ACPM,GMX,,0.0,
0.072,0.0,6.0,124,123.55,27.2805,112,112.3924,29.9887,Front-Wheel Drive,902,,650,Electricity,Electricity,10,101,101.22,33.2988,24,92,38428,0,0,Nissan,Leaf,0,0,107,116.0,0.0,95.0,0.0,Automatic (A1),176.5,144.6,Midsize Cars,2017,6000,Leaf,,,EV,80 kW DCPM,NSX,6.6 kW charger,0.0,
0.06,0.0,4.0,150,150.0,22.0,136,136.0,25.0,Front-Wheel Drive,49,,550,Electricity,Electricity,10,122,122.0,28.0,0,0,38431,0,23,Hyundai,Ioniq Electric,0,96,124,135.4,0.0,110.0,0.0,Automatic (A1),224.8,182.7,Midsize Cars,2017,6500,Ioniq,,,EV,88 kW AC PMSM,HYX,,0.0,
0.0936,0.0,12.0,81,81.474,41.0,86,85.7115,39.0,All-Wheel Drive,13,,900,Electricity,Electricity,10,92,91.5298,37.0,26,94,38500,0,0,Tesla,Model X AWD - P100D,0,0,289,276.1,0.0,305.8,0.0,Automatic (A1),111.0,124.7,Standard Sport Utility Vehicle 4WD,2016,4750,Model X,,,EV,193 (front) 375 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0744,0.0,5.5,118,118.44,28.0,107,107.0326,31.0,Front-Wheel Drive,240,,700,Electricity,Electricity,10,96,95.76,35.0,14,91,38505,0,0,Ford,Focus Electric,0,0,115,125.8,0.0,101.7,0.0,Automatic (A1),169.2,136.8,Compact Cars,2017,5750,Focus,,,EV,107 kW AC PMSM,FMX,,0.0,
0.0768,0.0,12.0,101,101.475,33.0,104,103.7678,32.0,All-Wheel Drive,21,,700,Electricity,Electricity,10,107,106.7148,32.0,26,94,38523,0,0,Tesla,Model S AWD - 60D,0,0,218,221.1,0.0,226.9,0.0,Automatic (A1),137.5,144.6,Large Cars,2017,5750,Model S,,,EV,193 (front) 193 (rear) (60 kW-hr battery pack),TSL,standard charger,3.75,80 amp dual charger
0.0791999999999999,0.0,12.0,102,101.7702,33.0,103,103.3343,33.0,All-Wheel Drive,61,,750,Electricity,Electricity,10,105,105.3126,32.0,26,94,38524,0,0,Tesla,Model S AWD - 75D,0,0,259,255.0,0.0,264.6,0.0,Automatic (A1),137.9,142.7,Large Cars,2017,5500,Model S,,,EV,193 (front) 193 (rear) (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0839999999999999,0.0,12.0,92,92.4713,36.0,98,97.5232,35.0,All-Wheel Drive,15,,800,Electricity,Electricity,10,105,104.5008,32.0,26,94,38525,0,0,Tesla,Model S AWD - P100D,0,0,315,305.9,0.0,346.9,0.0,Automatic (A1),125.3,141.6,Large Cars,2017,5250,Model S,,,EV,193 (front) 375 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0863999999999999,0.0,12.0,91,91.2362,37.0,93,92.5663,36.0,All-Wheel Drive,12,,800,Electricity,Electricity,10,94,94.2456,36.0,0,0,38526,0,0,Tesla,Model X AWD - 60D,0,0,200,196.5,0.0,203.2,0.0,Automatic (A1),124.3,128.4,Standard Sport Utility Vehicle 4WD,2017,5250,Model X,,,EV,193 (front) 193 (rear) (60 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0863999999999999,0.0,12.0,91,91.1628,37.0,93,93.0305,36.0,All-Wheel Drive,11,,800,Electricity,Electricity,10,95,95.42,35.0,0,0,38527,0,0,Tesla,Model X AWD - 75D,0,0,238,233.7,0.0,242.2,0.0,Automatic (A1),124.2,130.0,Standard Sport Utility Vehicle 4WD,2017,5250,Model X,,,EV,193 (front) 193 (rear) (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0887999999999999,0.0,12.0,90,90.2795,37.0,92,92.084,37.0,All-Wheel Drive,9,,850,Electricity,Electricity,10,94,94.3898,36.0,0,0,38528,0,0,Tesla,Model X AWD - 90D,0,0,257,252.4,0.0,262.7,0.0,Automatic (A1),123.0,128.6,Standard Sport Utility Vehicle 4WD,2017,5000,Model X,,,EV,193 (front) 193 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0911999999999999,0.0,12.0,89,88.5914,38.0,89,89.1811,38.0,All-Wheel Drive,10,,850,Electricity,Electricity,10,90,89.9126,37.0,0,0,38529,0,0,Tesla,Model X AWD - P90D,0,0,250,247.3,0.0,252.7,0.0,Automatic (A1),120.7,122.5,Standard Sport Utility Vehicle 4WD,2017,5000,Model X,,,EV,193 (front) 375 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0936,0.0,12.0,81,81.474,41.0,86,85.7115,39.0,All-Wheel Drive,13,,900,Electricity,Electricity,10,92,91.5298,37.0,0,0,38530,0,0,Tesla,Model X AWD - P100D,0,0,289,276.1,0.0,305.8,0.0,Automatic (A1),111.0,124.7,Standard Sport Utility Vehicle 4WD,2017,4750,Model X,,,EV,193 (front) 375 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0839999999999999,0.0,12.0,92,91.6596,37.0,95,95.3238,35.0,All-Wheel Drive,8,,800,Electricity,Electricity,10,100,100.2204,34.0,26,94,38537,0,0,Tesla,Model S AWD - P90D,0,0,270,259.4,0.0,282.9,0.0,Automatic (A1),124.2,135.8,Large Cars,2017,5250,Model S,,,EV,193 (front) 375 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0672,0.0,5.3,126,125.67,26.8202,119,118.6017,28.4186,Front-Wheel Drive,100,,650,Electricity,Electricity,10,111,110.973,30.3723,17,91,38549,0,0,Volkswagen,e-Golf,0,0,125,130.3,0.0,117.7,0.0,Automatic (A1),177.0,156.3,Compact Cars,2017,6000,Golf/GTI,,,EV,100 kW AC PMSM,VGA,7.2 kW charger,0.0,3.6 kW charger
0.0815999999999999,0.0,10.0,98,97.5636,35.0,99,99.0945,34.0,Rear-Wheel Drive,2,,750,Electricity,Electricity,10,101,101.0322,33.0,26,94,38557,0,0,Tesla,Model S (60 kW-hr battery pack),0,0,210,207.5,0.0,214.8,0.0,Automatic (A1),132.2,136.9,Large Cars,2017,5500,Model S,,,EV,285 kW AC Induction (60 kW-hr battery pack),TSL,standard charger,3.75,80 amp dual charger
0.0815999999999999,0.0,12.0,97,97.4898,35.0,98,98.409,34.0,Rear-Wheel Drive,31,,750,Electricity,Electricity,10,100,99.5562,34.0,26,94,38558,0,0,Tesla,Model S (75 kW-hr battery pack),0,0,249,246.1,0.0,252.7,0.0,Automatic (A1),132.1,134.9,Large Cars,2017,5500,Model S,,,EV,285 kW AC Induction (75 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0768,0.0,12.0,102,101.5638,33.0,104,103.8187,32.0,All-Wheel Drive,7,,700,Electricity,Electricity,10,107,106.5402,32.0,26,94,38569,0,0,Tesla,Model S AWD - 90D,0,0,294,286.8,0.0,302.7,0.0,Automatic (A1),134.7,141.3,Large Cars,2017,5750,Model S,,,EV,193 (front) 193 (rear) (90 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.1128,0.0,5.0,73,73.15,46.0,72,72.2873,47.0,Front-Wheel Drive,1,,1050,Electricity,Electricity,10,71,71.26,47.0,16,88,38591,0,0,BYD,e6,0,0,187,188.7,0.0,184.3,0.0,Automatic (A1),104.5,101.8,Small Sport Utility Vehicle 2WD,2017,4000,e6,,,EV,75 kW DCPM,BYD,,0.0,
0.0791999999999999,0.0,12.0,101,100.9606,33.0,102,101.5334,33.0,All-Wheel Drive,16,,750,Electricity,Electricity,10,102,102.2424,33.0,26,94,38640,0,0,Tesla,Model S AWD - 100D,0,0,335,333.1,0.0,337.2,0.0,Automatic (A1),133.9,135.6,Large Cars,2017,5500,Model S,,,EV,193 (front) 193 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.072,0.0,4.0,126,125.72,27.0,114,114.1174,30.0,Front-Wheel Drive,57,,700,Electricity,Electricity,10,103,102.55,33.0,0,0,39191,0,12,Honda,Clarity EV,0,102,89,96.7,0.0,78.9,0.0,Automatic (A1),179.6,146.5,Midsize Cars,2017,5750,Clarity,,,EV,120 kW AC PMSM,HNX,,0.0,
0.0744,0.0,3.0,124,124.0,27.0,108,108.0,31.0,Rear-Wheel Drive,704,,700,Electricity,Electricity,10,94,94.0,36.0,0,0,39192,0,0,smart,fortwo electric drive coupe,0,0,58,63.0,0.0,51.0,0.0,Automatic (A1),182.6,138.1,Two Seaters,2017,5750,fortwo,,,EV,60 KW AC Synchronous,MBX,,0.0,
0.0744,0.0,5.0,124,123.62,27.265,108,107.9386,31.2261,Front-Wheel Drive,27,,700,Electricity,Electricity,10,93,93.45,36.0674,0,0,39322,0,19,Kia,Soul Electric,0,97,111,125.1,0.0,94.6,0.0,Automatic (A1),176.6,133.5,Small Station Wagons,2018,5750,Soul,,,EV,81 kW AC PMSM,KMX,,0.0,
0.0791999999999999,0.0,3.0,112,112.0,30.0,102,102.0,33.0,Rear-Wheel Drive,705,,750,Electricity,Electricity,10,91,91.0,37.0,0,0,39603,0,0,smart,fortwo electric drive convertible,0,0,57,62.0,0.0,50.0,0.0,Automatic (A1),165.1,133.4,Two Seaters,2017,5500,fortwo,,,EV,60 KW AC Synchronous,MBX,,0.0,
0.0744,0.0,5.5,118,118.44,28.0574,107,107.0326,31.4904,Front-Wheel Drive,183,,700,Electricity,Electricity,10,96,95.76,35.1974,14,91,39640,0,0,Ford,Focus Electric,0,0,115,125.8,0.0,101.7,0.0,Automatic (A1),169.2,136.8,Compact Cars,2018,5750,Focus,,,EV,107 kW AC PMSM,FMX,,0.0,
0.06,0.0,4.0,150,150.0,22.0,136,136.0,25.0,Front-Wheel Drive,39,,550,Electricity,Electricity,10,122,122.0,28.0,0,0,39641,0,23,Hyundai,Ioniq Electric,0,96,124,135.4,0.0,110.0,0.0,Automatic (A1),224.8,182.7,Midsize Cars,2018,6500,Ioniq,,,EV,88 kW AC PMSM,HYX,,0.0,
0.0648,0.0,12.0,131,130.69,25.79,126,125.643,26.826,Rear-Wheel Drive,33,,600,Electricity,Electricity,10,120,119.98,28.0922,0,0,39769,0,17,Tesla,Model 3 Long Range,0,97,310,321.8584,0.0,295.4857,0.0,Automatic (A1),186.7,171.4,Midsize Cars,2017,6250,Model 3,,,EV,192 kW AC 3-Phase,TSL,standard charger,8.5,80 amp dual charger
0.0744,0.0,3.0,124,124.0,27.0,108,108.0,31.0,Rear-Wheel Drive,704,,700,Electricity,Electricity,10,94,94.0,36.0,0,0,39784,0,0,smart,fortwo electric drive coupe,0,0,58,63.0,0.0,51.0,0.0,Automatic (A1),182.6,138.1,Two Seaters,2018,5750,fortwo,,,EV,60 KW AC Synchronous,MBX,,0.0,
0.0791999999999999,0.0,3.0,112,112.0,30.0,102,102.0,33.0,Rear-Wheel Drive,705,,750,Electricity,Electricity,10,91,91.0,37.0,0,0,39785,0,0,smart,fortwo electric drive convertible,0,0,57,62.0,0.0,50.0,0.0,Automatic (A1),165.1,133.4,Two Seaters,2018,5500,fortwo,,,EV,60 KW AC Synchronous,MBX,,0.0,
0.0672,0.0,9.3,128,127.54,26.427,119,119.0958,28.3007,Front-Wheel Drive,100,,650,Electricity,Electricity,10,110,110.18,30.5909,0,0,39786,0,17,Chevrolet,Bolt EV,0,94,238,255.1,0.0,217.4,0.0,Automatic (A1),182.2,157.4,Small Station Wagons,2018,6000,Bolt EV,,,EV,150 kW ACPM,GMX,,0.0,
0.0936,0.0,12.0,86,86.0982,39.1472,87,87.1716,38.6651,All-Wheel Drive,17,,850,Electricity,Electricity,10,89,88.5204,38.076,0,0,39831,0,0,Tesla,Model X AWD - 100D,0,0,295,291.2912,0.0,299.5437,0.0,Automatic (A1),117.3,120.6,Standard Sport Utility Vehicle 4WD,2017,5000,Model X,,,EV,193 (front) 193 (rear) (100 kW-hr battery pack),TSL,standard charger,4.75,80 amp dual charger
0.0624,0.0,10.0,136,136.5,24.6923,130,130.2464,25.8779,Rear-Wheel Drive,33,,600,Electricity,Electricity,10,123,123.34,27.3269,0,0,39836,0,15,Tesla,Model 3 Long Range,0,97,310,324.081,0.0,292.8001,0.0,Automatic (A1),195.0,176.2,Midsize Cars,2018,6250,Model 3,,,EV,202 kW AC 3-Phase,TSL,standard charger,8.5,80 amp dual charger
