start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,geopoint,location
2022-02-08T18:11:06Z,TOWN OF CARY / BOND PARK BH,01:12:04,2.803,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-08T13:01:21Z,TOWN OF CARY / BOND PARK BH,02:30:33,8.784,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-07T22:30:03Z,TOWN OF CARY / DT DECK P2 (1),00:34:10,1.803,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-06T18:24:19Z,TOWN OF CARY / TOWN HALL-PWH,03:58:15,24.285,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-06T21:12:24Z,TOWN OF CARY / BOND PARK BH,01:07:03,4.952,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-06T18:43:57Z,TOWN OF CARY / BOND PARK BH,02:39:23,7.704,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-06T18:06:19Z,TOWN OF CARY / TOWN HALL-PWH,00:15:23,1.32,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T20:06:17Z,TOWN OF CARY / TOWN HALL-PWH,01:37:03,10.131,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T14:30:14Z,TOWN OF CARY / DT DECK P3 WEST,04:06:13,24.628,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-05T14:42:04Z,TOWN OF CARY / TOWN HALL-PWH,04:29:21,27.803,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T18:05:51Z,TOWN OF CARY / BOND PARK BH,00:26:55,3.122,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T15:16:25Z,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-04T19:21:54Z,TOWN OF CARY / DT DECK P3 WEST,00:06:21,0.314,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-04T22:15:46Z,TOWN OF CARY / DT DECK P2 (2),00:49:52,4.952,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-04T20:39:12Z,TOWN OF CARY / BOND PARK BH,00:44:20,2.584,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-04T20:18:17Z,TOWN OF CARY / BOND PARK BH,00:21:30,2.597,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-03T14:27:15Z,TOWN OF CARY / BOND PARK BH,00:56:22,6.08,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-02T00:18:44Z,TOWN OF CARY / DT DECK P2 (1),01:03:56,3.226,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-01T22:04:13Z,TOWN OF CARY / BOND PARK BH,00:58:05,6.976,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-31T12:30:09Z,TOWN OF CARY / BOND PARK BH,03:18:50,23.656,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-30T19:00:22Z,TOWN OF CARY / BOND PARK BH,02:46:23,8.146,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-27T22:17:04Z,TOWN OF CARY / BOND PARK BH,00:09:56,1.167,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-30T18:10:49Z,TOWN OF CARY / TOWN HALL-PWH,00:56:03,2.864,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-30T13:21:42Z,TOWN OF CARY / TOWN HALL-PWH,00:16:42,0.924,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-27T13:22:09Z,TOWN OF CARY / TOWN HALL-PWH,01:39:19,4.563,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-30T21:47:48Z,TOWN OF CARY / BOND PARK BH,00:20:30,2.45,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-30T19:24:56Z,TOWN OF CARY / BOND PARK BH,00:37:44,4.552,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-28T20:08:21Z,TOWN OF CARY / BOND PARK BH,01:54:13,12.258,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-31T17:44:07Z,TOWN OF CARY / DT DECK P2 (2),03:15:56,12.428,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-01-29T21:41:17Z,TOWN OF CARY / DT DECK P3 WEST,05:14:48,31.161,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-28T21:12:32Z,TOWN OF CARY / DT DECK P3 WEST,00:34:24,3.336,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-27T14:10:27Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-26T14:29:40Z,TOWN OF CARY / BOND PARK BH,02:09:23,12.411,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-24T17:24:09Z,TOWN OF CARY / DT DECK P2 (1),03:11:58,11.953,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-24T19:20:45Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-23T15:24:43Z,TOWN OF CARY / DT DECK P4,01:57:50,6.443,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-23T14:20:54Z,TOWN OF CARY / DT DECK P3 WEST,01:00:06,3.26,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-21T05:28:46Z,TOWN OF CARY / DT DECK P4,09:15:38,57.258,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-21T01:22:36Z,TOWN OF CARY / TOWN HALL-PWH,01:07:38,3.438,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-19T14:55:18Z,TOWN OF CARY / BOND PARK BH,01:37:07,9.285,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-19T15:02:26Z,TOWN OF CARY / BOND PARK BH,01:11:03,7.683,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-17T21:23:29Z,TOWN OF CARY / BOND PARK BH,00:28:01,3.353,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-17T15:55:41Z,TOWN OF CARY / DT DECK P3 WEST,00:01:48,0.16,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-15T21:19:19Z,TOWN OF CARY / BOND PARK BH,01:10:03,8.058,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-15T21:27:13Z,TOWN OF CARY / DT DECK P3 WEST,00:37:20,3.695,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-15T18:31:59Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-14T21:55:50Z,TOWN OF CARY / BOND PARK BH,00:35:57,2.018,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-14T20:20:15Z,TOWN OF CARY / BOND PARK BH,00:26:53,3.256,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-14T18:05:30Z,TOWN OF CARY / BOND PARK BH,02:12:39,16.208,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-14T17:19:45Z,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-14T17:18:20Z,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-14T15:34:49Z,TOWN OF CARY / BOND PARK BH,00:35:42,2.016,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-13T21:23:05Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-13T17:31:38Z,TOWN OF CARY / BOND PARK BH,01:03:41,3.908,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-12T19:55:55Z,TOWN OF CARY / BOND PARK BH,02:50:15,9.479,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-12T13:09:25Z,TOWN OF CARY / TOWN HALL-PWH,08:31:49,52.629,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-12T19:54:33Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-11T16:13:28Z,TOWN OF CARY / TOWN HALL-PWH,01:18:43,7.977,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-10T13:05:25Z,TOWN OF CARY / TOWN HALL-PWH,03:50:27,4.665,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-10T18:24:20Z,TOWN OF CARY / BOND PARK BH,01:00:27,2.534,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-09T20:36:56Z,TOWN OF CARY / BOND PARK BH,02:55:42,9.66,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-09T16:49:47Z,TOWN OF CARY / TOWN HALL-PWH,04:49:30,14.646,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-09T15:51:45Z,TOWN OF CARY / TOWN HALL-PWH,01:50:11,6.236,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-08T20:37:44Z,TOWN OF CARY / BOND PARK BH,00:46:10,4.77,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-07T14:23:54Z,TOWN OF CARY / TOWN HALL-PWH,03:14:41,20.131,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-07T15:03:03Z,TOWN OF CARY / BOND PARK BH,00:24:24,2.967,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-07T01:15:03Z,TOWN OF CARY / TOWN HALL-PWH,01:23:28,4.23,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-05T20:28:24Z,TOWN OF CARY / BOND PARK BH,03:25:27,9.588,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-05T21:09:54Z,TOWN OF CARY / TOWN HALL-PWH,01:09:07,3.856,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-04T16:29:44Z,TOWN OF CARY / DT DECK P4,10:03:02,54.069,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-03T17:42:42Z,TOWN OF CARY / BOND PARK BH,05:45:52,34.381,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-02T21:11:10Z,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-02T17:28:54Z,TOWN OF CARY / BOND PARK BH,00:40:58,4.907,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-13T21:27:06Z,TOWN OF CARY / DT DECK P4,08:09:02,49.852,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-03-30T12:55:08Z,TOWN OF CARY / DT DECK P2 (1),04:36:26,28.129,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-03-30T22:04:23Z,TOWN OF CARY / BOND PARK BH,00:49:36,2.897,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-30T00:24:17Z,TOWN OF CARY / TOWN HALL-PWH,01:07:37,3.414,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-03-29T13:25:34Z,TOWN OF CARY / DT DECK P2 (1),10:35:09,58.688,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-03-29T16:25:14Z,TOWN OF CARY / TOWN HALL-PWH,02:59:13,15.765,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-03-28T21:04:39Z,TOWN OF CARY / BOND PARK BH,00:04:08,0.248,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-28T16:32:50Z,TOWN OF CARY / TOWN HALL-PWH,03:43:16,22.2,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-03-27T11:41:40Z,TOWN OF CARY / BOND PARK BH,03:04:38,22.544,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-25T22:56:21Z,TOWN OF CARY / DT DECK P2 (2),01:11:44,7.603,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-03-25T20:03:59Z,TOWN OF CARY / DT DECK P2 (2),01:30:07,5.083,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-03-25T20:13:24Z,TOWN OF CARY / BOND PARK BH,01:15:47,9.16,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-25T20:52:15Z,TOWN OF CARY / DT DECK P2 (1),00:01:11,0.104,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-03-25T16:50:57Z,TOWN OF CARY / BOND PARK BH,00:18:43,2.162,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-25T11:55:58Z,TOWN OF CARY / BOND PARK BH,01:43:23,6.024,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-24T17:36:00Z,TOWN OF CARY / BOND PARK BH,00:15:05,1.621,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-24T16:21:24Z,TOWN OF CARY / DT DECK P2 (2),01:15:57,4.266,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-03-23T23:58:14Z,TOWN OF CARY / BOND PARK BH,00:00:46,0.079,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-23T22:49:29Z,TOWN OF CARY / BOND PARK BH,00:22:59,2.682,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-23T00:05:48Z,TOWN OF CARY / DT DECK P2 (2),00:54:14,2.756,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-03-22T23:31:14Z,TOWN OF CARY / BOND PARK BH,00:22:07,2.446,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-22T20:21:29Z,TOWN OF CARY / BOND PARK BH,03:23:25,4.702,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-22T14:11:48Z,TOWN OF CARY / TOWN HALL-PWH,05:24:28,32.214,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-03-21T21:35:46Z,TOWN OF CARY / BOND PARK BH,01:05:23,7.96,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-21T15:08:08Z,TOWN OF CARY / BOND PARK BH,01:31:51,11.067,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-21T13:46:31Z,TOWN OF CARY / BOND PARK BH,00:58:19,5.489,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-20T15:19:55Z,TOWN OF CARY / BOND PARK BH,01:23:37,10.099,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-19T20:25:39Z,TOWN OF CARY / BOND PARK BH,01:43:12,12.311,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-19T15:25:54Z,TOWN OF CARY / BOND PARK BH,01:25:54,10.552,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-18T18:27:13Z,TOWN OF CARY / BOND PARK BH,02:40:17,12.154,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-17T22:13:46Z,TOWN OF CARY / BOND PARK BH,01:14:50,9.049,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-03-17T20:56:43Z,TOWN OF CARY / DT DECK P2 (2),00:41:43,4.327,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-03-17T19:41:41Z,TOWN OF CARY / DT DECK P2 (2),01:40:20,5.446,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
