start_date,station_na,charging_t,energy_kwh,address_1,address_2,city,state_prov,zip_postal,fee,model_numb,latitude,longitude,location
2022-05-26T14:53:43Z,TOWN OF CARY / DT DECK P2 (2),2:21:20,7.988,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-26T12:36:47Z,TOWN OF CARY / TOWN HALL-PWH,1:56:50,11.695,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-26T12:53:58Z,TOWN OF CARY / BOND PARK BH,1:02:26,3.968,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-25T17:28:37Z,TOWN OF CARY / BOND PARK BH,3:00:43,9.253,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-25T18:45:38Z,TOWN OF CARY / BOND PARK BH,1:13:03,7.837,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-25T12:58:24Z,TOWN OF CARY / BOND PARK BH,1:32:07,10.897,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-24T22:20:24Z,TOWN OF CARY / TOWN HALL-PWH,1:13:35,7.45,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-24T19:47:17Z,TOWN OF CARY / BOND PARK BH,0:46:39,2.656,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-24T20:06:55Z,TOWN OF CARY / DT DECK P2 (2),0:01:26,0.121,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-24T15:35:28Z,TOWN OF CARY / DT DECK P2 (2),2:47:35,8.922,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-24T18:17:34Z,TOWN OF CARY / TOWN HALL-PWH,0:16:09,1.569,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-24T11:25:28Z,TOWN OF CARY / TOWN HALL-PWH,2:38:14,16.289,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-24T12:59:35Z,TOWN OF CARY / BOND PARK BH,0:10:57,0.67,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-24T00:00:52Z,TOWN OF CARY / BOND PARK BH,0:13:54,0.728,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-23T22:28:48Z,TOWN OF CARY / BOND PARK BH,1:20:24,9.804,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-23T13:16:38Z,TOWN OF CARY / TOWN HALL-PWH,1:51:04,4.665,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-23T19:21:40Z,TOWN OF CARY / DT DECK P2 (2),1:24:01,2.557,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-23T01:40:51Z,TOWN OF CARY / DT DECK P2 (2),0:28:09,1.439,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-22T22:30:44Z,TOWN OF CARY / BOND PARK BH,0:19:46,1.206,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-22T19:53:29Z,TOWN OF CARY / BOND PARK BH,0:00:02,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-22T18:27:10Z,TOWN OF CARY / TOWN HALL-PWH,1:43:12,8.468,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-22T18:11:03Z,TOWN OF CARY / DT DECK P2 (2),2:28:53,15.569,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-22T15:49:26Z,TOWN OF CARY / DT DECK P2 (2),0:54:01,2.838,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-22T11:57:34Z,TOWN OF CARY / BOND PARK BH,1:22:48,4.84,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-22T01:12:22Z,TOWN OF CARY / TOWN HALL-PWH,0:50:54,5.082,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-21T12:53:09Z,TOWN OF CARY / TOWN HALL-PWH,0:25:09,1.405,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-20T20:44:20Z,TOWN OF CARY / BOND PARK BH,1:41:08,11.921,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-20T11:43:00Z,TOWN OF CARY / DT DECK P2 (2),1:26:41,4.864,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-19T15:48:13Z,TOWN OF CARY / TOWN HALL-PWH,0:22:02,2.216,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-18T23:23:48Z,TOWN OF CARY / TOWN HALL-PWH,1:42:13,10.383,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-18T21:58:21Z,TOWN OF CARY / DT DECK P2 (2),1:41:15,5.512,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-18T00:26:09Z,TOWN OF CARY / DT DECK P2 (2),0:49:58,5.15,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-17T22:41:39Z,TOWN OF CARY / TOWN HALL-PWH,0:51:20,1.734,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-17T22:35:36Z,TOWN OF CARY / TOWN HALL-PWH,0:49:51,4.981,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-17T16:26:10Z,TOWN OF CARY / BOND PARK BH,1:09:58,6.438,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-16T02:17:57Z,TOWN OF CARY / TOWN HALL-PWH,3:06:32,14.129,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-15T21:05:22Z,TOWN OF CARY / TOWN HALL-PWH,0:36:25,3.631,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-15T17:59:21Z,TOWN OF CARY / DT DECK P4,1:33:01,4.819,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-14T18:24:13Z,TOWN OF CARY / BOND PARK BH,0:38:38,4.67,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-14T16:36:42Z,TOWN OF CARY / BOND PARK BH,2:08:39,5.299,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-13T23:43:57Z,TOWN OF CARY / BOND PARK BH,0:48:56,2.327,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-13T11:01:39Z,TOWN OF CARY / TOWN HALL-PWH,5:46:56,35.358,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-13T14:25:26Z,TOWN OF CARY / DT DECK P2 (2),0:48:11,4.83,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-13T00:14:41Z,TOWN OF CARY / DT DECK P2 (2),0:40:20,2.251,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-12T20:19:16Z,TOWN OF CARY / BOND PARK BH,0:44:39,5.402,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-12T19:41:16Z,TOWN OF CARY / BOND PARK BH,1:09:36,8.016,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-12T17:59:02Z,TOWN OF CARY / BOND PARK BH,1:17:03,4.461,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-12T15:33:29Z,TOWN OF CARY / DT DECK P2 (2),2:14:56,13.938,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-12T16:19:44Z,TOWN OF CARY / TOWN HALL-PWH,1:14:59,7.346,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-12T01:15:59Z,TOWN OF CARY / TOWN HALL-PWH,6:01:19,37.05,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-11T13:14:30Z,TOWN OF CARY / DT DECK P2 (1),1:14:45,7.893,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-05-10T22:02:58Z,TOWN OF CARY / DT DECK P2 (2),2:04:37,6.629,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-10T18:49:05Z,TOWN OF CARY / DT DECK P4,2:02:15,12.309,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-10T19:11:59Z,TOWN OF CARY / DT DECK P2 (2),0:50:56,5.061,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-10T12:35:17Z,TOWN OF CARY / BOND PARK BH,0:35:34,3.867,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-09T14:56:14Z,TOWN OF CARY / DT DECK P2 (2),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-08T17:57:13Z,TOWN OF CARY / BOND PARK BH,2:28:00,12.166,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-08T20:04:03Z,TOWN OF CARY / DT DECK P2 (2),0:15:35,1.575,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-07T13:59:44Z,TOWN OF CARY / BOND PARK BH,2:10:32,14.417,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-07T06:39:31Z,TOWN OF CARY / DT DECK P2 (1),7:28:14,42.234,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-05-05T19:47:29Z,TOWN OF CARY / BOND PARK BH,0:20:13,2.442,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-05T00:55:56Z,TOWN OF CARY / TOWN HALL-PWH,6:39:01,40.559,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-04T13:16:37Z,TOWN OF CARY / DT DECK P2 (2),1:43:38,10.917,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-04T13:16:47Z,TOWN OF CARY / BOND PARK BH,1:18:34,3.5,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-03T22:42:20Z,TOWN OF CARY / TOWN HALL-PWH,1:12:35,7.307,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-03T21:20:50Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-03T20:19:39Z,TOWN OF CARY / BOND PARK BH,0:43:52,1.606,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-01T22:14:00Z,TOWN OF CARY / DT DECK P2 (1),0:37:21,3.835,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-05-01T19:29:36Z,TOWN OF CARY / BOND PARK BH,1:12:22,8.678,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-01T16:13:03Z,TOWN OF CARY / BOND PARK BH,1:13:24,9.005,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-01T00:04:02Z,TOWN OF CARY / DT DECK P2 (2),2:26:11,8.22,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-30T17:00:39Z,TOWN OF CARY / DT DECK P4,1:15:35,4.11,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-30T01:15:49Z,TOWN OF CARY / DT DECK P2 (2),1:08:46,3.493,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-29T23:37:14Z,TOWN OF CARY / DT DECK P2 (2),1:41:09,10.517,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-29T10:57:22Z,TOWN OF CARY / TOWN HALL-PWH,5:25:49,28.37,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-29T12:49:29Z,TOWN OF CARY / TOWN HALL-PWH,2:58:39,4.771,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-29T10:49:32Z,TOWN OF CARY / TOWN HALL-PWH,0:38:46,3.881,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-29T00:32:19Z,TOWN OF CARY / TOWN HALL-PWH,1:18:47,3.996,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-28T21:57:46Z,TOWN OF CARY / BOND PARK BH,0:00:08,0.003,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-28T12:14:12Z,TOWN OF CARY / TOWN HALL-PWH,4:41:24,27.167,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-28T13:16:24Z,TOWN OF CARY / DT DECK P2 (1),1:46:54,11.272,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-27T22:53:15Z,TOWN OF CARY / BOND PARK BH,0:52:40,6.398,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-27T20:58:49Z,TOWN OF CARY / DT DECK P4,0:42:31,2.316,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-27T21:26:55Z,TOWN OF CARY / TOWN HALL-PWH,0:10:52,1.131,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-27T20:09:12Z,TOWN OF CARY / DT DECK P2 (1),1:15:22,7.669,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-27T11:40:33Z,TOWN OF CARY / TOWN HALL-PWH,4:13:55,25.761,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-26T18:09:19Z,TOWN OF CARY / BOND PARK BH,2:08:21,7.502,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-26T14:48:01Z,TOWN OF CARY / TOWN HALL-PWH,3:54:25,16.174,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-26T11:41:00Z,TOWN OF CARY / BOND PARK BH,2:45:08,9.694,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T23:41:47Z,TOWN OF CARY / DT DECK P2 (2),2:17:34,9.068,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-25T22:26:48Z,TOWN OF CARY / BOND PARK BH,0:41:33,1.572,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T21:52:35Z,TOWN OF CARY / BOND PARK BH,0:21:32,2.524,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T20:38:11Z,TOWN OF CARY / BOND PARK BH,1:19:47,2.576,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T18:44:12Z,TOWN OF CARY / BOND PARK BH,0:53:53,5.418,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T18:37:29Z,TOWN OF CARY / TOWN HALL-PWH,1:56:26,7.12,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-23T20:16:17Z,TOWN OF CARY / DT DECK P2 (2),0:15:05,1.479,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-23T18:37:00Z,TOWN OF CARY / BOND PARK BH,1:06:02,7.3,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-23T12:30:31Z,TOWN OF CARY / BOND PARK BH,1:53:59,6.679,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T22:21:29Z,TOWN OF CARY / DT DECK P2 (2),1:19:56,8.321,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-22T18:49:30Z,TOWN OF CARY / DT DECK P2 (1),1:15:05,7.663,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-22T15:58:46Z,TOWN OF CARY / BOND PARK BH,1:29:31,3.537,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T14:02:37Z,TOWN OF CARY / BOND PARK BH,1:28:21,9.191,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T13:48:24Z,TOWN OF CARY / TOWN HALL-PWH,0:54:58,5.462,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-21T15:39:48Z,TOWN OF CARY / DT DECK P2 (2),4:00:18,24.51,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-21T17:15:03Z,TOWN OF CARY / TOWN HALL-PWH,1:06:30,2.389,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-21T17:22:44Z,TOWN OF CARY / BOND PARK BH,1:35:01,11.167,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-21T15:52:29Z,TOWN OF CARY / BOND PARK BH,2:40:51,9.407,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-21T11:06:39Z,TOWN OF CARY / TOWN HALL-PWH,1:09:51,7.025,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-20T18:11:14Z,TOWN OF CARY / DT DECK P2 (1),1:44:09,10.209,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-20T15:22:41Z,TOWN OF CARY / BOND PARK BH,0:56:49,6.123,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-20T13:44:27Z,TOWN OF CARY / BOND PARK BH,0:34:36,1.956,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-18T21:29:08Z,TOWN OF CARY / BOND PARK BH,0:57:16,6.723,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-18T14:22:51Z,TOWN OF CARY / BOND PARK BH,0:35:40,2.055,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T20:29:20Z,TOWN OF CARY / BOND PARK BH,2:36:22,19,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T18:14:24Z,TOWN OF CARY / DT DECK P2 (2),1:22:16,4.465,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-16T17:47:47Z,TOWN OF CARY / DT DECK P2 (2),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-15T21:45:58Z,TOWN OF CARY / BOND PARK BH,0:27:38,2.955,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
