start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,geopoint
2022-02-10T16:24:56+00:00,TOWN OF CARY / DT DECK P2 (2),1:01:33,6.176,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-09T13:09:58+00:00,TOWN OF CARY / TOWN HALL-PWH,1:28:58,4.366,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-08T19:46:39+00:00,TOWN OF CARY / BOND PARK BH,3:45:58,9.524,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-07T19:56:26+00:00,TOWN OF CARY / DT DECK P2 (2),1:08:39,6.795,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-07T19:29:37+00:00,TOWN OF CARY / DT DECK P3 WEST,0:54:48,2.974,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-07T19:19:38+00:00,TOWN OF CARY / BOND PARK BH,0:28:00,3.005,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-07T15:52:18+00:00,TOWN OF CARY / BOND PARK BH,1:44:58,6.116,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-05T20:47:50+00:00,TOWN OF CARY / BOND PARK BH,0:50:38,5.454,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-05T18:35:52+00:00,TOWN OF CARY / BOND PARK BH,1:51:15,13.48,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-05T20:45:27+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-05T16:42:02+00:00,TOWN OF CARY / BOND PARK BH,1:59:46,6.986,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-05T13:57:49+00:00,TOWN OF CARY / TOWN HALL-PWH,0:12:35,0.71,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-05T12:50:20+00:00,TOWN OF CARY / BOND PARK BH,1:05:40,7.845,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-02T19:23:29+00:00,TOWN OF CARY / DT DECK P2 (2),2:04:20,6.444,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-02T16:33:03+00:00,TOWN OF CARY / DT DECK P2 (2),0:51:32,5.211,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-02T14:11:11+00:00,TOWN OF CARY / BOND PARK BH,1:49:55,3.169,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-01T22:26:33+00:00,TOWN OF CARY / DT DECK P2 (2),3:30:07,12.301,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-01T17:25:56+00:00,TOWN OF CARY / DT DECK P3 WEST,3:28:08,20.764,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-01T23:06:47+00:00,TOWN OF CARY / DT DECK P3 WEST,0:57:11,5.714,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-01T21:51:48+00:00,TOWN OF CARY / BOND PARK BH,0:46:10,1.792,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-01T14:19:41+00:00,TOWN OF CARY / BOND PARK BH,0:42:48,4.609,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-30T15:22:55+00:00,TOWN OF CARY / BOND PARK BH,0:32:39,1.267,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-29T17:40:27+00:00,TOWN OF CARY / BOND PARK BH,0:34:21,4.189,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-29T14:27:15+00:00,TOWN OF CARY / BOND PARK BH,1:56:36,11.67,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-28T14:19:51+00:00,TOWN OF CARY / BOND PARK BH,0:39:44,2.507,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-01T20:19:57+00:00,TOWN OF CARY / BOND PARK BH,0:15:30,1.876,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-01T14:03:36+00:00,TOWN OF CARY / TOWN HALL-PWH,1:28:53,7.532,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-31T14:21:54+00:00,TOWN OF CARY / TOWN HALL-PWH,3:31:50,19.032,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-29T14:05:50+00:00,TOWN OF CARY / TOWN HALL-PWH,0:23:07,1.293,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-27T01:18:44+00:00,TOWN OF CARY / TOWN HALL-PWH,1:12:58,3.688,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-30T22:23:08+00:00,TOWN OF CARY / BOND PARK BH,2:40:21,8.937,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-30T20:15:47+00:00,TOWN OF CARY / BOND PARK BH,0:58:30,7.084,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-26T22:45:23+00:00,TOWN OF CARY / BOND PARK BH,0:34:13,4.1,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-26T20:04:19+00:00,TOWN OF CARY / BOND PARK BH,2:58:03,9.227,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-29T19:37:11+00:00,TOWN OF CARY / DT DECK P3 WEST,0:24:41,2.424,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-29T16:42:47+00:00,TOWN OF CARY / DT DECK P3 WEST,1:51:33,8.097,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-28T22:24:31+00:00,TOWN OF CARY / DT DECK P3 WEST,3:09:56,10.102,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-28T02:39:06+00:00,TOWN OF CARY / DT DECK P3 WEST,5:46:35,22.788,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-28T01:12:23+00:00,TOWN OF CARY / DT DECK P3 WEST,0:54:00,2.722,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-27T17:21:11+00:00,TOWN OF CARY / DT DECK P3 WEST,5:17:53,31.387,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-25T22:36:49+00:00,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-25T23:34:32+00:00,TOWN OF CARY / TOWN HALL-PWH,1:04:07,6.33,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-20T19:57:56+00:00,TOWN OF CARY / DT DECK P3 WEST,16:06:07,72.626,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-21T05:25:19+00:00,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-20T17:23:58+00:00,TOWN OF CARY / DT DECK P4,0:56:29,3.853,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-20T03:03:46+00:00,TOWN OF CARY / TOWN HALL-PWH,0:38:44,1.972,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-19T15:09:37+00:00,TOWN OF CARY / DT DECK P2 (1),1:55:12,10.68,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-01-18T20:38:27+00:00,TOWN OF CARY / BOND PARK BH,0:28:37,3.477,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-18T02:28:24+00:00,TOWN OF CARY / DT DECK P3 WEST,0:49:35,2.505,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-17T21:38:04+00:00,TOWN OF CARY / BOND PARK BH,1:15:15,9.049,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-17T15:00:32+00:00,TOWN OF CARY / BOND PARK BH,0:42:16,2.466,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-16T20:47:20+00:00,TOWN OF CARY / DT DECK P2 (1),1:26:02,4.111,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-01-15T21:35:45+00:00,TOWN OF CARY / DT DECK P2 (1),0:41:29,2.304,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-01-15T19:31:51+00:00,TOWN OF CARY / DT DECK P3 WEST,2:41:35,16.315,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-15T16:29:58+00:00,TOWN OF CARY / BOND PARK BH,2:18:39,6.932,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-15T18:34:57+00:00,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-14T23:09:14+00:00,TOWN OF CARY / DT DECK P2 (1),3:53:15,24.067,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-01-14T23:08:49+00:00,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-14T17:04:35+00:00,TOWN OF CARY / TOWN HALL-PWH,2:16:23,13.935,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-05T22:03:59+00:00,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-01-13T17:59:55+00:00,TOWN OF CARY / TOWN HALL-PWH,3:15:20,20.127,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-13T13:47:00+00:00,TOWN OF CARY / BOND PARK BH,0:45:02,5.292,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-13T03:20:46+00:00,TOWN OF CARY / TOWN HALL-PWH,0:46:35,2.361,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-11T02:36:59+00:00,TOWN OF CARY / DT DECK P4,5:00:14,30.705,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-11T18:23:03+00:00,TOWN OF CARY / BOND PARK BH,0:20:57,1.285,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-11T14:50:12+00:00,TOWN OF CARY / BOND PARK BH,0:22:08,1.378,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-10T18:16:15+00:00,TOWN OF CARY / BOND PARK BH,2:10:55,14.352,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-10T18:47:09+00:00,TOWN OF CARY / TOWN HALL-PWH,1:26:59,8.921,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-09T15:32:26+00:00,TOWN OF CARY / BOND PARK BH,0:37:35,2.149,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-08T18:27:43+00:00,TOWN OF CARY / BOND PARK BH,0:23:55,1.494,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-08T16:42:07+00:00,TOWN OF CARY / TOWN HALL-PWH,1:46:57,11.072,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-07T19:00:49+00:00,TOWN OF CARY / BOND PARK BH,0:59:09,2.499,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-07T01:12:57+00:00,TOWN OF CARY / DT DECK P4,2:19:42,7.843,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-06T17:19:51+00:00,TOWN OF CARY / TOWN HALL-PWH,1:17:16,4.295,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-01-06T01:55:40+00:00,TOWN OF CARY / DT DECK P4,0:36:14,1.837,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-04T21:21:56+00:00,TOWN OF CARY / BOND PARK BH,1:58:02,14.342,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-03T14:44:49+00:00,TOWN OF CARY / BOND PARK BH,0:29:14,1.844,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-03T14:21:56+00:00,TOWN OF CARY / DT DECK P4,0:29:54,3.028,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,35.783203
2022-01-01T19:07:13+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-01T18:05:12+00:00,TOWN OF CARY / BOND PARK BH,0:35:25,1.998,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-01-31T22:37:54+00:00,TOWN OF CARY / DT DECK P5,0:36:09,3.591,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779343,35.783203
2022-03-31T21:55:20+00:00,TOWN OF CARY / BOND PARK BH,0:41:46,4.504,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-30T23:08:08+00:00,TOWN OF CARY / DT DECK P2 (2),0:54:58,2.964,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-30T18:06:07+00:00,TOWN OF CARY / TOWN HALL-PWH,1:09:59,7.176,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-29T20:59:38+00:00,TOWN OF CARY / TOWN HALL-PWH,3:47:40,23.535,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-29T18:00:19+00:00,TOWN OF CARY / TOWN HALL-PWH,2:11:30,12.768,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-29T14:49:23+00:00,TOWN OF CARY / BOND PARK BH,0:36:29,2.058,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-28T21:29:08+00:00,TOWN OF CARY / BOND PARK BH,0:58:28,7.113,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-28T21:47:35+00:00,TOWN OF CARY / DT DECK P2 (2),0:11:08,0.135,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-28T11:25:15+00:00,TOWN OF CARY / TOWN HALL-PWH,6:34:14,34.119,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-27T20:46:47+00:00,TOWN OF CARY / DT DECK P2 (2),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-27T17:41:59+00:00,TOWN OF CARY / TOWN HALL-PWH,0:46:04,2.561,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-27T17:49:14+00:00,TOWN OF CARY / TOWN HALL-PWH,0:19:31,1.96,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-27T12:20:32+00:00,TOWN OF CARY / BOND PARK BH,1:05:42,7.899,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-26T20:12:56+00:00,TOWN OF CARY / BOND PARK BH,3:08:45,10.041,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-26T18:59:03+00:00,TOWN OF CARY / TOWN HALL-PWH,2:12:48,6.737,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-26T20:19:01+00:00,TOWN OF CARY / DT DECK P2 (2),0:44:48,2.278,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-26T12:01:22+00:00,TOWN OF CARY / BOND PARK BH,1:00:53,7.299,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-25T21:39:43+00:00,TOWN OF CARY / DT DECK P2 (2),1:01:54,6.036,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-25T21:36:01+00:00,TOWN OF CARY / DT DECK P2 (1),0:01:40,0.121,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-25T21:09:12+00:00,TOWN OF CARY / DT DECK P2 (1),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-23T13:23:36+00:00,TOWN OF CARY / BOND PARK BH,1:13:41,4.311,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-22T19:36:43+00:00,TOWN OF CARY / BOND PARK BH,0:52:46,6.436,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-22T11:01:41+00:00,TOWN OF CARY / BOND PARK BH,7:26:28,52.318,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-22T15:55:58+00:00,TOWN OF CARY / BOND PARK BH,2:14:15,7.785,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-22T10:58:30+00:00,TOWN OF CARY / BOND PARK BH,0:01:06,0.059,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-21T22:44:36+00:00,TOWN OF CARY / BOND PARK BH,1:31:28,10.667,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-21T20:16:45+00:00,TOWN OF CARY / DT DECK P2 (2),0:15:31,0.844,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-20T19:14:45+00:00,TOWN OF CARY / TOWN HALL-PWH,4:29:59,27.412,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-20T17:43:39+00:00,TOWN OF CARY / BOND PARK BH,1:46:09,12.995,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-20T11:41:05+00:00,TOWN OF CARY / BOND PARK BH,0:43:40,2.401,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-19T22:19:00+00:00,TOWN OF CARY / DT DECK P2 (1),2:48:47,15.17,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-19T22:47:04+00:00,TOWN OF CARY / BOND PARK BH,1:33:44,5.788,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-19T12:55:41+00:00,TOWN OF CARY / TOWN HALL-PWH,0:26:21,1.481,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-18T01:45:34+00:00,TOWN OF CARY / DT DECK P2 (2),4:59:14,26.708,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-18T18:40:37+00:00,TOWN OF CARY / TOWN HALL-PWH,0:20:08,2.033,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-18T17:20:11+00:00,TOWN OF CARY / DT DECK P2 (1),0:56:56,5.837,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-18T00:58:20+00:00,TOWN OF CARY / TOWN HALL-PWH,0:48:15,2.441,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-17T20:23:59+00:00,TOWN OF CARY / BOND PARK BH,1:16:22,8.25,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-16T02:01:17+00:00,TOWN OF CARY / TOWN HALL-PWH,0:43:17,2.187,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-16T00:48:35+00:00,TOWN OF CARY / DT DECK P2 (2),1:30:29,5.129,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-15T20:32:11+00:00,TOWN OF CARY / DT DECK P2 (1),1:21:20,3.976,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-15T14:21:08+00:00,TOWN OF CARY / TOWN HALL-PWH,2:18:03,4.357,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-14T23:28:25+00:00,TOWN OF CARY / BOND PARK BH,0:13:27,1.436,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-14T23:22:45+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-14T21:39:23+00:00,TOWN OF CARY / TOWN HALL-PWH,1:24:50,4.697,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-14T20:48:20+00:00,TOWN OF CARY / DT DECK P2 (2),1:18:17,6.108,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-14T14:57:42+00:00,TOWN OF CARY / BOND PARK BH,2:13:49,7.193,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-12T20:31:27+00:00,TOWN OF CARY / DT DECK P2 (1),0:35:10,3.314,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-12T17:40:30+00:00,TOWN OF CARY / DT DECK P2 (2),0:50:07,4.082,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-12T14:54:04+00:00,TOWN OF CARY / BOND PARK BH,2:41:49,8.417,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-11T18:43:19+00:00,TOWN OF CARY / BOND PARK BH,2:54:55,9.357,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-11T00:15:52+00:00,TOWN OF CARY / DT DECK P2 (1),1:41:01,5.642,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
