data_through_date,submitted_date,make,model,county,zip,ev_type,transaction_type,annual_ghg_emissions_reductions_mt_co2e,annual_petroleum_reductions_gallons,rebate_amount_usd
2020-02-29,2019-05-06,BMW,740e,New York,10023,PHEV,Lease,0.56,187.33,500
2020-02-29,2018-04-27,BMW,740e,Suffolk,11739,PHEV,Lease,0.56,187.33,500
2020-02-29,2017-06-30,BMW,740e,Nassau,11791,PHEV,Lease,0.56,187.33,500
2020-02-29,2017-11-30,BMW,740e,Nassau,11758,PHEV,Lease,0.56,187.33,500
2020-02-29,2017-12-05,BMW,330e,Suffolk,11940,PHEV,Lease,1.13,239.66,500
2020-02-29,2019-06-29,BMW,330e,Nassau,11804,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-11-07,BMW,330e,Westchester,10566,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-06-15,BMW,330e,Suffolk,11743,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-10-02,BMW,330e,Nassau,11560,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-11-09,BMW,330e,Bronx,10463,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-07-24,BMW,330e,Suffolk,11746,PHEV,Lease,1.13,239.66,500
2020-02-29,2018-05-16,BMW,330e,Suffolk,11721,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-11-13,BMW,330e,Suffolk,11729,PHEV,Lease,1.13,239.66,500
2020-02-29,2018-05-16,BMW,330e,Suffolk,11704,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-07-06,BMW,330e,Nassau,11791,PHEV,Lease,1.13,239.66,500
2020-02-29,2017-06-30,BMW,330e,Nassau,11030,PHEV,Purchase,1.13,239.66,500
2020-02-29,2019-03-20,BMW,330e,Nassau,11590,PHEV,Lease,1.13,239.66,500
2020-02-29,2019-03-12,BMW,330e,Nassau,11590,PHEV,Lease,1.13,239.66,500
2020-02-29,2018-01-01,BMW,330e,Suffolk,11795,PHEV,Lease,1.13,239.66,500
2020-02-29,2019-02-04,BMW,330e,Suffolk,11704,PHEV,Lease,1.13,239.66,500
2020-02-29,2018-10-30,BMW,530e,Suffolk,11796,PHEV,Lease,0.84,212.53,500
2020-02-29,2018-06-06,BMW,530e,Suffolk,11763,PHEV,Purchase,0.84,212.53,500
2020-02-29,2019-12-30,BMW,530e,Westchester,10533,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-23,BMW,530e,Monroe,14534,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-20,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-01,BMW,530e,Nassau,11758,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-09-23,BMW,530e,Suffolk,11731,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-29,BMW,530e,Nassau,11572,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-29,BMW,530e,Kings,11201,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-19,BMW,530e,Suffolk,11706,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-30,BMW,530e,Monroe,14534,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-01-06,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-13,BMW,530e,Nassau,11797,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-02-27,BMW,530e,Suffolk,11795,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-25,BMW,530e,New York,10017,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-04-06,BMW,530e,Erie,14223,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-01-16,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-08,BMW,530e,Suffolk,11738,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-15,BMW,530e,Suffolk,11788,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-25,BMW,530e,Onondaga,13066,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-15,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-08-03,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-05,BMW,530e,Nassau,11762,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-04,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-11,BMW,530e,Westchester,10532,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-09-18,BMW,530e,Suffolk,11743,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-28,BMW,530e,Suffolk,11725,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-14,BMW,530e,Nassau,11577,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-08,BMW,530e,Suffolk,11720,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-03,BMW,530e,Suffolk,11755,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-08-27,BMW,530e,Erie,14214,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-09-11,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-11,BMW,530e,Nassau,11791,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-05,BMW,530e,Suffolk,11743,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-08-08,BMW,530e,New York,11941,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-17,BMW,530e,Nassau,11554,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-08,BMW,530e,Queens,11412,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-03-27,BMW,530e,Nassau,11576,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-03-07,BMW,530e,Nassau,11561,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-07-05,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-23,BMW,530e,Nassau,11801,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-23,BMW,530e,Putnam,10524,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-31,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-08,BMW,530e,Suffolk,11740,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-31,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-08,BMW,530e,Suffolk,11733,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-02,BMW,530e,Nassau,11023,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-29,BMW,530e,Suffolk,11724,PHEV,Purchase,0.75,201.81,500
2020-02-29,2020-01-09,BMW,530e,Nassau,11501,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-25,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-02-07,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-25,BMW,530e,Suffolk,11743,PHEV,Purchase,0.75,201.81,500
2020-02-29,2020-01-24,BMW,530e,Nassau,11771,PHEV,Purchase,0.75,201.81,500
2020-02-29,2020-01-28,BMW,530e,Monroe,14609,PHEV,Purchase,0.75,201.81,500
2020-02-29,2020-02-19,BMW,530e,Suffolk,11740,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-02-27,BMW,530e,Suffolk,11727,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-12-31,BMW,530e,Suffolk,11795,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-12-26,BMW,530e,Nassau,11030,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-02-26,BMW,530e,Westchester,10605,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-06,BMW,530e,Nassau,11753,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-08,BMW,530e,Westchester,10580,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-06,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-03,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-08,BMW,530e,Kings,11215,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-04,BMW,530e,Suffolk,11715,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-26,BMW,530e,Suffolk,11946,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-05-15,BMW,530e,Suffolk,11766,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-22,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-24,BMW,530e,Nassau,11753,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-14,BMW,530e,Suffolk,11731,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-03,BMW,530e,Suffolk,11788,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Suffolk,11725,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-25,BMW,530e,Suffolk,11788,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-06-10,BMW,530e,Suffolk,11725,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-30,BMW,530e,Nassau,11024,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-11,BMW,530e,Westchester,10550,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-10,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-18,BMW,530e,Suffolk,11780,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-25,BMW,530e,Suffolk,11782,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-28,BMW,530e,Suffolk,11776,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-08-13,BMW,530e,Suffolk,11743,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-10-24,BMW,530e,Nassau,11530,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-05,BMW,530e,Suffolk,11795,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-18,BMW,530e,Monroe,14534,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-07-13,BMW,530e,Nassau,11753,PHEV,Purchase,0.75,201.81,500
2020-02-29,2017-09-15,BMW,530e,Suffolk,11740,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-07-17,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-16,BMW,530e,Kings,11206,PHEV,Purchase,0.75,201.81,500
2020-02-29,2017-08-10,BMW,530e,Westchester,10708,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-22,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-08,BMW,530e,Suffolk,11963,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-05,BMW,530e,Suffolk,11961,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-09-11,BMW,530e,Westchester,10580,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-01-01,BMW,530e,Suffolk,11788,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-16,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-05,BMW,530e,Suffolk,11743,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-01-11,BMW,530e,Nassau,11709,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-08,BMW,530e,New York,10038,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-15,BMW,530e,Westchester,10583,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-02-07,BMW,530e,Erie,14221,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-11-01,BMW,530e,Nassau,11577,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-06,BMW,530e,Westchester,10562,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-13,BMW,530e,Westchester,10504,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-06-17,BMW,530e,Suffolk,11725,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-03-08,BMW,530e,Nassau,11020,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-22,BMW,530e,Westchester,10583,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-06-11,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-08-10,BMW,530e,Suffolk,11777,PHEV,Purchase,0.75,201.81,500
2020-02-29,2017-10-24,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-08-21,BMW,530e,Suffolk,11789,PHEV,Purchase,0.75,201.81,500
2020-02-29,2017-11-16,BMW,530e,Suffolk,11937,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-12,BMW,530e,Suffolk,11764,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-30,BMW,530e,Nassau,11024,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-12,BMW,530e,Suffolk,11768,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-05,BMW,530e,Bronx,10469,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-26,BMW,530e,Suffolk,11733,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-02-09,BMW,530e,Nassau,11576,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-01-19,BMW,530e,Nassau,11590,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-03-21,BMW,530e,Suffolk,11780,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-16,BMW,530e,Nassau,11596,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-03-13,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-05,BMW,530e,Westchester,10603,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-27,BMW,530e,Monroe,14618,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Nassau,11576,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-04,BMW,530e,Nassau,11791,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Suffolk,11976,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-20,BMW,530e,Suffolk,11767,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-10,BMW,530e,New York,10011,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-21,BMW,530e,Rockland,10989,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-20,BMW,530e,Nassau,11566,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-03,BMW,530e,Westchester,10573,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-12,BMW,530e,New York,10003,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-08-08,BMW,530e,Nassau,11020,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-03-04,BMW,530e,Ontario,14456,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-01-16,BMW,530e,Nassau,11021,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-19,BMW,530e,Suffolk,11720,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-13,BMW,530e,Kings,11223,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-16,BMW,530e,Erie,14221,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-11-22,BMW,530e,Suffolk,11797,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-05-06,BMW,530e,Queens,11377,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-03,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-16,BMW,530e,Westchester,10801,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-11,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-08-13,BMW,530e,Westchester,10804,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-06-19,BMW,530e,Suffolk,11705,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-13,BMW,530e,Nassau,11023,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-02-12,BMW,530e,Suffolk,11764,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-11-13,BMW,530e,Nassau,11576,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-04-17,BMW,530e,Kings,11210,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-08,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-03-04,BMW,530e,Monroe,14534,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-09-21,BMW,530e,Suffolk,11743,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-08,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-04,BMW,530e,Westchester,10804,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-11-21,BMW,530e,Suffolk,11755,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-07-02,BMW,530e,Nassau,11554,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-14,BMW,530e,Suffolk,11942,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-26,BMW,530e,Nassau,11791,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-09-05,BMW,530e,Nassau,11554,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-18,BMW,530e,Nassau,11598,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-27,BMW,530e,Suffolk,11713,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-03-27,BMW,530e,Westchester,10604,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-09,BMW,530e,Nassau,11501,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-07,BMW,530e,Kings,11213,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-10,BMW,530e,Westchester,10708,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Suffolk,11743,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-09-28,BMW,530e,Nassau,11023,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-10,BMW,530e,Suffolk,11791,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-28,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-11,BMW,530e,Erie,14226,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-12,BMW,530e,Nassau,11530,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-11,BMW,530e,Kings,11229,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-16,BMW,530e,Suffolk,11713,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-16,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-24,BMW,530e,Suffolk,11949,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-10-24,BMW,530e,New York,10022,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-18,BMW,530e,Monroe,14534,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-09,BMW,530e,Nassau,11554,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-09-15,BMW,530e,Ulster,12477,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-06,BMW,530e,Monroe,14620,PHEV,Purchase,0.75,201.81,500
2020-02-29,2017-12-04,BMW,530e,Suffolk,11777,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-03-27,BMW,530e,Nassau,11568,PHEV,Lease,0.75,201.81,500
2020-02-29,2020-02-05,BMW,530e,Rockland,10901,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-11,BMW,530e,Monroe,14580,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-12-04,BMW,530e,Suffolk,11747,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-12-21,BMW,530e,Monroe,14564,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-18,BMW,530e,Nassau,11576,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-08,BMW,530e,Erie,14216,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-01-14,BMW,530e,New York,10075,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-07-09,BMW,530e,Suffolk,11706,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-12-06,BMW,530e,Suffolk,11746,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-10-16,BMW,530e,Nassau,11577,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-08,BMW,530e,Suffolk,11743,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-09-17,BMW,530e,Nassau,11576,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-10,BMW,530e,Suffolk,11713,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-03,BMW,530e,Suffolk,11729,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-06-28,BMW,530e,Onondaga,13090,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-29,BMW,530e,Queens,11379,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-27,BMW,530e,Suffolk,11976,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-07-30,BMW,530e,Monroe,14617,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-01-23,BMW,530e,Suffolk,11766,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-27,BMW,530e,Nassau,11771,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-03,BMW,530e,Westchester,10701,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-17,BMW,530e,Suffolk,11790,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-27,BMW,530e,Nassau,11791,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-05,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-12,BMW,530e,Nassau,11554,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-27,BMW,530e,Nassau,11572,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-09,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-06-28,BMW,530e,Nassau,11545,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-07-24,BMW,530e,Nassau,11803,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-15,BMW,530e,Suffolk,11949,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-08-22,BMW,530e,Suffolk,11729,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-18,BMW,530e,Queens,11363,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-08-16,BMW,530e,Nassau,11714,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-09,BMW,530e,Queens,11004,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-12-05,BMW,530e,Suffolk,11733,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-30,BMW,530e,Richmond,10304,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-09-21,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-19,BMW,530e,Suffolk,11741,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-14,BMW,530e,Suffolk,11727,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-06-04,BMW,530e,Nassau,11714,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-23,BMW,530e,Queens,11412,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-01-14,BMW,530e,New York,10021,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-14,BMW,530e,New York,10028,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-01-30,BMW,530e,Suffolk,11721,PHEV,Purchase,0.75,201.81,500
2020-02-29,2019-05-22,BMW,530e,New York,10010,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-04-24,BMW,530e,Nassau,11572,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-07-01,BMW,530e,Suffolk,11787,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-05-14,BMW,530e,Suffolk,11715,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-12,BMW,530e,Suffolk,11720,PHEV,Lease,0.75,201.81,500
2020-02-29,2019-10-02,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-09-27,BMW,530e,Suffolk,11721,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-08-12,BMW,530e,Westchester,10580,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-10-18,BMW,530e,Suffolk,11784,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-05,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-18,BMW,530e,Nassau,11771,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-28,BMW,530e,Nassau,11797,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-31,BMW,530e,Nassau,11576,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-12-27,BMW,530e,Bronx,10467,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-19,BMW,530e,Nassau,11753,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-27,BMW,530e,Suffolk,11740,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-02-26,BMW,530e,Suffolk,11790,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-05,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-06,BMW,530e,Erie,14051,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Queens,11364,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-04-27,BMW,530e,Suffolk,11731,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-01,BMW,530e,Suffolk,11767,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-31,BMW,530e,Westchester,10804,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-06-05,BMW,530e,Kings,11219,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-09,BMW,530e,Nassau,11758,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-07-03,BMW,530e,Suffolk,11724,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-05-14,BMW,530e,Suffolk,11784,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-06-21,BMW,530e,New York,10013,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-16,BMW,530e,Suffolk,11766,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-07-17,BMW,530e,Westchester,10583,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-08,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-10,BMW,530e,New York,10012,PHEV,Purchase,0.75,201.81,500
2020-02-29,2018-08-29,BMW,530e,Suffolk,11746,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-04,BMW,530e,Nassau,11793,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-01-22,BMW,530e,Westchester,10805,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-11-29,BMW,530e,Westchester,10538,PHEV,Lease,0.75,201.81,500
2020-02-29,2017-07-29,BMW,530e,Suffolk,11747,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-27,BMW,530e,Suffolk,11743,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-09-20,BMW,530e,Nassau,11590,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-11-01,BMW,530e,Suffolk,11731,PHEV,Lease,0.75,201.81,500
2020-02-29,2018-10-18,BMW,530e,Erie,14052,PHEV,Lease,0.75,201.81,500
