ID,PROMOTOR-GESTOR,ACCES,TIPUS VELOCITAT,TIPUS CONNEXIÓ,LATITUD,LONGITUD,DESIGNACIÓ-DESCRIPTIVA,POTENCIA,TIPUS DE CORRENT,ADREÇA,PROVINCIA,CODIPROV,MUNICIPI,CODIMUN,NPLACES ESTACIÓ,TIPUS VEHICLE,Georeferència
44182335,Institut Català d'Energia - Ajuntament de Montcada i Reixac,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.492367,2.18517,EdRR AMB Montcada i Reixac (AC-DC50kW),44,AC/DC,PdRR Montcada i Reixac: C. Tarragona - C. Pla,Barcelona,8,Montcada i Reixac,81252,,,POINT (2.18517 41.492368)
44182641,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.38109,2.142061,"EdR Barcelona Av. Josep Tarradellas, 1",0,AC,"Avinguda  Josep Tarradellas, 1 - Numància",Barcelona,8,Barcelona,80193,,,POINT (2.142061 41.381088)
44182140,Institut Català d'Energia - Ajuntament de Alcanar,tarjeta,semiRAPID,MENNEKES.M,40.552387,0.53074,EdR Les Cases d'Alcanar,22,AC,"Carrer de Lepanto, 2, 43569 Les Cases dAl...",Tarragona,43,Alcanar,430043,,,POINT (0.53074 40.552388)
44186255,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.37216,2.15668,EdR Barcelona Ciutat del Teatre,6,AC,"Carrer dede la França Xica, 35",Barcelona,8,Barcelona,80193,,,POINT (2.15668 41.37216)
44182652,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.406513,2.200808,"EdR Barcelona Lope de Vega, 158-160",0,AC,"Lope de Vega, 158-160 - Pere IV (Hotel ME)",Barcelona,8,Barcelona,80193,,,POINT (2.200808 41.406514)
44182103,Institut Català d'Energia - Ajuntament de Girona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.98948,2.795562,EdRR Girona Ind.Torroella (AC-DC50kW),55,AC/DC,"Plaça Industrial Torroella, 12A, 17007, Gi...",Girona,17,Girona,170792,,,POINT (2.795562 41.989479)
44182500,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.40681,2.133584,EdR Barcelona Plaça Bonanova,10,AC,"Plaça  Bonanova, 2",Barcelona,8,Barcelona,80193,,,POINT (2.133584 41.40681)
44179319,Institut Català d'Energia - Ajuntament de Cunit,tarjeta,semiRAPID,MENNEKES.M,41.195393,1.639065,EdR Cunit 4 Tarragona (AC13kW),22,AC,Avinguda  Tarragona,Tarragona,43,Cunit,430516,,,POINT (1.639065 41.195392)
11423959,Institut Català d'Energia - Ajuntament de EL PRAT DE LLOBREGAT,VIA PUBLICA (AMB),RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.31814,2.07481,EdRR El Prat de Llobregat (DC50kW AC44kW) AMB1,0,AC/DC,Plaça de la Volateria-Carrer de Canudas,Barcelona,8,el Prat de Llobregat,81691,1,cotxe,POINT (2.07481 41.31814)
44186241,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.44926,2.190651,EdR Barcelona Galícia,6,AC,"Carrer deGalícia, 16",Barcelona,8,Barcelona,80193,,,POINT (2.190651 41.449261)
44185966,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.37973,2.18913,EdR BAMSA Baluard,22,AC,"BAMSA - C/ del Baluard, 27",Barcelona,8,Barcelona,80193,,,POINT (2.18913 41.37973)
44186099,Institut Català d'Energia - Ajuntament de Olot,tarjeta,semiRAPID,MENNEKES.M,42.186142,2.497409,EdR CONSUM Olot,22,AC,"CONSUM - Carrer Mossèn Jacint Verdaguer,",Girona,17,Olot,171143,,,POINT (2.497409 42.186143)
44186274,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.41613,2.18056,EdR Barcelona Passeig Maragall,4,AC,"Pg. Maragall, 54",Barcelona,8,Barcelona,80193,,,POINT (2.18056 41.41613)
44182627,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.406513,2.200808,"EdR Barcelona Lope de Vega, 158-160",0,AC,"Lope de Vega, 158-160 - Pere IV (Hotel ME)",Barcelona,8,Barcelona,80193,,,POINT (2.200808 41.406514)
44182585,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.39384,2.156069,"EdR Barcelona Còrsega, 264",0,AC,"Còrsega, 264 - Balmes",Barcelona,8,Barcelona,80193,,,POINT (2.156069 41.393841)
44186179,Institut Català d'Energia - Ajuntament de Olesa de Montserrat,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.540417,1.888267,20XM32T7KK4AR00224,50,AC/DC,"Avenida Sedó, 1, 08640 Olesa de Montserrat,",Barcelona,8,Olesa de Montserrat,81477,,,POINT (1.888267 41.540415)
44182557,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.37583,2.151205,"EdR Barcelona Llançà, 16",0,AC,"Llançà, 16",Barcelona,8,Barcelona,80193,,,POINT (2.151205 41.375831)
44182050,Institut Català d'Energia - Ajuntament de Gavà,tarjeta,semiRAPID,MENNEKES.M,41.30382,2.00004,EdRsR Gavanenca Balmes 3,22,AC,Plaça  de Jaume Balmes,Barcelona,8,Gavà,80898,,,POINT (2.00004 41.303822)
44182334,Institut Català d'Energia - Ajuntament de Gavà,tarjeta,semiRAPID i NORMAL,Schuko,41.29726,2.008494,EdR AMB Gavà,0,AC,"PdRL Gavà: C. del Progres, 54",Barcelona,8,Gavà,80898,,,POINT (2.008494 41.297261)
44186320,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.387524,2.131688,EdR Barcelona c/ Europa 38,0,AC,Carrer deEuropa 38,Barcelona,8,Barcelona,80193,,,POINT (2.131688 41.387524)
44182529,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.41613,2.18056,EdR Barcelona Passeig Maragall,10,AC,"Pg. Maragall, 54",Barcelona,8,Barcelona,80193,,,POINT (2.18056 41.41613)
44181992,Institut Català d'Energia - Ajuntament de Sant Quirze del Vallès,tarjeta,semiRAPID,MENNEKES.M,41.537548,2.081358,EdR Sant Quirze del Vallès,12,AC,Carrer del Priorat,Barcelona,8,Sant Quirze del Vallès,82384,,,POINT (2.081358 41.537549)
44182537,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.40647,2.152252,c/ Torrent de lOlla 203,83,AC/DC,c/ Torrent de lOlla 203,Barcelona,8,Barcelona,80193,,,POINT (2.152252 41.40647)
44185816,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.44156,2.200143,"rd'Asuncion, 34  C de La Barcelona",0,AC,"Carrer de la Ciutat d'Asuncion, 34, 08030",Barcelona,8,Barcelona,80193,,,POINT (2.200143 41.44156)
44186012,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.390675,2.180757,EdR BAMSA Companys2,22,AC,"BAMSA - Passeig de Lluís Companys, 08003",Barcelona,8,Barcelona,80193,,,POINT (2.180757 41.390673)
44182608,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.441242,2.164861,EdRR Barcelona-B:SM 12,41,AC/DC,"Via Favència, 21 (Mercat Canyelles)",Barcelona,8,Barcelona,80193,,,POINT (2.164861 41.441242)
44182089,Institut Català d'Energia - Ajuntament de Salou,tarjeta,semiRAPID,MENNEKES.M,41.081715,1.154709,EdR Vila-seca,22,AC,"Camí de Mar, 43840 Salou, Tarragona, Spain",Tarragona,43,Salou,439057,,,POINT (1.154709 41.081713)
44185931,Institut Català d'Energia - Ajuntament de Rubí,tarjeta,semiRAPID,MENNEKES.M,41.489086,2.035393,EdR PARKIA Rubí,6,AC,PARKING PARKIA - C/ Cal Gerrer,Barcelona,8,Rubí,81846,,,POINT (2.035393 41.489088)
44182324,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.351227,2.130638,"PdRR L'Hospitalet Av. Joan Carles I,56 08908 L'Hospitalet de Llobregat ESP",44,AC/DC,"PdRR L'Hospitalet Av. Joan Carles I,56",Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.130638 41.351228)
44185796,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.386154,2.169313,EdR BAMSA Catalunya2,22,AC,BAMSA - Pl. de Catalunya,Barcelona,8,Barcelona,80193,,,POINT (2.169313 41.386154)
44185846,Institut Català d'Energia - Ajuntament de Vilanova i la Geltrú,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.22524,1.734298,EdRR REDBAR Vilanova i la Geltrú (DC60-AC25kW),50,AC/DC,"REDBAR VILANOVA - Avinguda d'Eduard Toldrà,",Barcelona,8,Vilanova i la Geltrú,83073,,,POINT (1.734298 41.225239)
44186086,Institut Català d'Energia - Ajuntament de Riba-roja d'Ebre,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.251,0.487733,EdRR Riba-roja d'Ebre (DC50-AC13kW),50,AC/DC,AJUNTAMENT RIBA ROJA DÉBRE - Plaça de la,Tarragona,43,Riba-roja d'Ebre,431251,,,POINT (0.487733 41.250998)
44186066,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.40142,2.156682,EdR BAMSA Sol1,22,AC,"BAMSA - Plaça del Sol, 5, 08012 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.156682 41.401421)
44182471,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.3886,2.1983,EdR Barcelona Litoral Port,0,AC,"Avinguda  Litoral, 34",Barcelona,8,Barcelona,80193,,,POINT (2.1983 41.3886)
44182470,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.39441,2.114755,EdR Barcelona Marquès de Mulhacén,0,AC,"Carrer deMarqués de Mulhacen, 51 B",Barcelona,8,Barcelona,80193,,,POINT (2.114755 41.394408)
11423944,Institut Català d'Energia - Ajuntament de Barcelona,APARCAMENT HOTEL,semiRAPID,TESLA,41.41069,2.13629,TESLA Destinació - Restaurant Hotel ABaC (22kW),0,AC,"Avinguda Tibidabo, 1",Barcelona,8,Barcelona,80193,1,cotxe,POINT (2.13629 41.41069)
44182672,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40177,2.150899,EdR Barcelona Riera  de Cassoles 6,0,AC,Avinguda  Riera de Cassoles 6,Barcelona,8,Barcelona,80193,,,POINT (2.150899 41.401771)
44186175,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.387016,2.170047,62126022680005,50,AC/DC,"SABA - Plaça de Catalunya, 08002 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.170047 41.387015)
11916668,Institut Català d'Energia - Ajuntament de la Garriga,targeta,semiRAPID,Schuko,41.68271,2.282564,EdR La Garriga,0,AC,"Carretera Nova, 71",Barcelona,8,la Garriga,80885,,,POINT (2.282564 41.68271)
44182111,Institut Català d'Energia - Ajuntament de Igualada,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.589275,1.621518,EdR Igualada,22,AC,"Carrer de Lecco, 30, 08700 Igualada, Barce...",Barcelona,8,Igualada,81022,,,POINT (1.621518 41.589277)
44186376,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.422325,2.152588,"Llobregós, 215",46,AC/DC,"Carrer del Llobregós, 215",Barcelona,8,Barcelona,80193,,,POINT (2.152588 41.422324)
44182258,Institut Català d'Energia - Ajuntament de Polinyà,tarjeta,semiRAPID,MENNEKES.M,41.5546,2.158704,EdR Polinyà,22,AC,"Carr. de Sentmenat, 70",Barcelona,8,Polinyà,81672,,,POINT (2.158704 41.554599)
44182698,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.393234,2.202865,EdRR Barcelona-B:SM 27,83,AC/DC,Carrer de Salvador Espriu 97,Barcelona,8,Barcelona,80193,,,POINT (2.202865 41.393233)
44185930,Institut Català d'Energia - Ajuntament de Lliçà de Vall,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.573486,2.211057,EdRR Vilacarburants Can Prat (DC50-AC13kW),50,AC/DC,"Vilacarburants - Carrer Can Nadal, 6",Barcelona,8,Lliçà de Vall,81081,,,POINT (2.211057 41.573488)
44185983,Institut Català d'Energia - Ajuntament de Ripoll,tarjeta,semiRAPID,MENNEKES.M,42.19817,2.192885,EdR Ripoll (AC12kW),20,AC,"Carrer Macià Bonaplata, 8",Girona,17,Ripoll,171479,,,POINT (2.192885 42.198171)
11424004,Institut Català d'Energia - Ajuntament de Viladecavalls,APARCAMENT SEU (PRIVAT),semiRAPID i NORMAL ,MENNEKES.M+Schuko,41.56082,1.961738,Seu CIRCONTROL 22kW,0,AC/DC,"Carrer Innovació,3 - P I. Can Mitjans",Barcelona,8,Viladecavalls,83008,4+3,cotxe i moto,POINT (1.961738 41.560821)
44182622,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.388134,2.107238,"EdR Barcelona Av. Esplugues, 52",0,AC,"Avinguda  Esplugues, 52 - Eduard Toldrà",Barcelona,8,Barcelona,80193,,,POINT (2.107238 41.388133)
44186370,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.419846,2.201282,EdRR Barcelona-B:SM 32,46,AC/DC,Carrer de Cantàbria 28,Barcelona,8,Barcelona,80193,,,POINT (2.201282 41.419847)
44185996,Institut Català d'Energia - Ajuntament de Sabadell,tarjeta,semiRAPID,MENNEKES.M,41.546852,2.109234,EdR SABA Sabadell,22,AC,"SABA - Pl. del Dr. Robert, 08202 Sabadell,",Barcelona,8,Sabadell,81878,,,POINT (2.109234 41.546853)
44182261,Institut Català d'Energia - Ajuntament de el Vendrell,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.219753,1.536548,EdRR El Vendrell (AC-DC50kW),55,AC/DC,"Plaça dOrient, 1, 43700 El Vendrell, Tarr...",Tarragona,43,el Vendrell,431634,,,POINT (1.536548 41.219753)
44182117,Institut Català d'Energia - Ajuntament de Santa Coloma de Queralt,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.531235,1.381736,EdRR Santa Coloma de Queralt (AC-DC45kW) PIRVEC-61,55,AC/DC,"Carr. de Montblanc, 8B, 43420 Santa Coloma...",Tarragona,43,Santa Coloma de Queralt,431397,,,POINT (1.381736 41.531234)
44182588,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,semiRAPID i NORMAL,Schuko,41.359947,2.133299,"EdR Barcelona Ctra. Del Prat, 42",0,AC,"Ctra. Del Prat, 42 - Ciències",Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.133299 41.359949)
44182139,Institut Català d'Energia - Ajuntament de Solsona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.993477,1.515356,"Plaça del camp, 3",55,AC/DC,"Plaça del Camp, 2, 25280 Solsona, Lleida, ...",Lleida,25,Solsona,252075,,,POINT (1.515356 41.993476)
11423961,Institut Català d'Energia - Ajuntament de Esparreguera,ESTACIÓ SERVEI (IBIL),RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.52801,1.8809321,IBIL-ES REPSOL A2 BurgerKing (DC50kW AC43kW),0,AC/DC,"Carretera C-1414, Autovia A2 km 581,5, sortida 581 dir.TGN o 582B dir.BCN",Barcelona,8,Esparreguera,80765,1,cotxe,POINT (1.8809321 41.52801)
44186029,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39251,2.169999,EdR BAMSA Diputació2,22,AC,"BAMSA - Carrer de la Diputació, S/n, 08007",Barcelona,8,Barcelona,80193,,,POINT (2.169999 41.39251)
44182210,Institut Català d'Energia - Ajuntament de Cambrils,tarjeta,semiRAPID,MENNEKES.M,41.06472,1.057482,EdR Cambrils,12,AC,"Carrer de Robert Gerhard, 4",Tarragona,43,Cambrils,430385,,,POINT (1.057482 41.064719)
44186349,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.38682,2.128793,EdRR Barcelona-B:SM 17,48,AC/DC,Carrer de Europa 12,Barcelona,8,Barcelona,80193,,,POINT (2.128793 41.38682)
44182143,Institut Català d'Energia - Ajuntament de Vilobí d'Onyar,tarjeta,semiRAPID,MENNEKES.M,41.900486,2.769086,"Carretera nacional 156 Km. 1,6 CIM",22,AC,"Aiguaviva, 17185 Viloví de Oñar, Girona, S...",Girona,17,Vilobí d'Onyar,172333,,,POINT (2.769086 41.900486)
11423962,Institut Català d'Energia - Ajuntament de Figueres,APARCAMENT HOTEL,semiRAPID,TESLA,42.27591,2.95365,TESLA Destinació - Hotel Empordà Figueres (11kW),0,AC,"Avinguda de Salvador Dalí i Domènech, 170",Girona,17,Figueres,170669,1,cotxe,POINT (2.95365 42.27591)
44182282,Institut Català d'Energia - Ajuntament de Martorell,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.48536,1.919567,EdRR Martorell (AC-DC50kW),55,AC/DC,"Carrer Marie Curie, 1, 08760 Martorell, Ba...",Barcelona,8,Martorell,81141,,,POINT (1.919567 41.48536)
44185939,Institut Català d'Energia - Ajuntament de Subirats,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.426254,1.802521,EdRR ES AMAT Subirats (DC50-AC13kW),50,AC/DC,EESS AMAT OIL - C-243b,Barcelona,8,Subirats,82732,,,POINT (1.802521 41.426254)
44182685,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.419018,2.178893,EdR Barcelona Mercat del Guinardó,10,AC,Carrer deTeodor Llorente 28,Barcelona,8,Barcelona,80193,,,POINT (2.178893 41.419018)
44186125,Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.45025,2.055897,EdRR Scugat Tennis Valldoreig (AC-DC50kW),50,AC/DC,"TENNIS VALLDOREIX - Carrer Goya, s/n, 08197",Barcelona,8,Sant Cugat del Vallès,82055,,,POINT (2.055897 41.450247)
44182655,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.393227,2.145783,"EdR Barcelona Av. Diagonal, 598",0,AC,"Avinguda  Diagonal, 598 - Travessera de Gràcia",Barcelona,8,Barcelona,80193,,,POINT (2.145783 41.393227)
44185798,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.379864,2.189444,EdR BAMSA Baluard,22,AC,"BAMSA - Carrer del Baluard, 27, 08003",Barcelona,8,Barcelona,80193,,,POINT (2.189444 41.379862)
44186310,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.42367,2.179258,"EdR Barcelona Garcilaso, 204",0,AC,"Garcilaso, 204 - Manigua",Barcelona,8,Barcelona,80193,,,POINT (2.179258 41.423672)
44186106,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.397858,2.161233,EdR Barcelona CORSEGA2,6,AC,"JOSEL CORSEGA - C. de Còrsega, 344, 08037",Barcelona,8,Barcelona,80193,,,POINT (2.161233 41.397857)
44172947,Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès,tarjeta,semiRAPID i NORMAL,Schuko,41.482746,2.051307,EdR Sant Cugat del Vallès,0,AC,"PdRL Sant Cugat del Vallès: Av. Via Augusta,",Barcelona,8,Sant Cugat del Vallès,82055,,,POINT (2.051307 41.482745)
44182264,Institut Català d'Energia - Ajuntament de Santa Perpètua de Mogoda,tarjeta,semiRAPID,MENNEKES.M,41.53637,2.189526,"P.I. CIM Vallés, Sector C, Nave 7",22,AC,"Carrer C.I.M.Carrer D, 19, 08130 Santa Per...",Barcelona,8,Santa Perpètua de Mogoda,82606,,,POINT (2.189526 41.536368)
44186043,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.382202,2.168282,EdR BAMSA Angels2,22,AC,"BAMSA - Carrer dels Àngels, 1, 08001",Barcelona,8,Barcelona,80193,,,POINT (2.168282 41.382201)
44185940,Institut Català d'Energia - Ajuntament de Terrassa,tarjeta,semiRAPID,MENNEKES.M,41.56349,2.017574,EdR SABA Terrassa (AC13kW),22,AC,SABA - Pl. Dr. Robert,Barcelona,8,Terrassa,82798,,,POINT (2.017574 41.563493)
44182101,Institut Català d'Energia - Ajuntament de Begur,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.95349,3.207578,EdRR Begur (DC55-AC45kW),55,AC/DC,"Carrer de la Creu, 2",Girona,17,Begur,170139,,,POINT (3.207578 41.953492)
44182329,Institut Català d'Energia - Ajuntament de Sant Andreu de la Barca,tarjeta,semiRAPID i NORMAL,Schuko,41.446304,1.974044,FLNR Sant Andreu de la Barca: Pg. Rafael de Casanova FGC 08740 San Andreu de la Barca ESP,0,AC,FLNR Sant Andreu de la Barca: Pg. Rafael de C,Barcelona,8,Sant Andreu de la Barca,81960,,,POINT (1.974044 41.446306)
11423922,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA ,RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.37996,2.13914,"EdRRx2-Estació Sants, Ap. Zona Autobusos (DC50kW AC43kW)",0,AC/DC,"Carrer Viriat, 5-23",Barcelona,8,Barcelona,80193,2,cotxe,POINT (2.13914 41.37996)
11423936,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA ,RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.39347,2.20446,EdRR-Vil·la Olimpica-ES Repsol-McDonald's (DC50kW AC43kW),0,AC/DC,"Avinguda del Litoral,49,  Sortida 23- Carrer de Badajoz",Barcelona,8,Barcelona,80193,1,cotxe,POINT (2.20446 41.39347)
44186075,Institut Català d'Energia - Ajuntament de Sant Fruitós de Bages,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.75402,1.87097,EdRR ES PETRO SANT Sant Fruitós de Bages (DC50-AC13kW),50,AC/DC,"PETRO SANT - Carrer Barcelona, 60",Barcelona,8,Sant Fruitós de Bages,82135,,,POINT (1.87097 41.75402)
44186382,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,,41.408302,2.137039,Moragas 17,0,AC,c/ Moragas 17,Barcelona,8,Barcelona,80193,,,POINT (2.137039 41.408302)
44182494,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.42686,2.14359,EdR Barcelona Sant Genís-Vall d´Hebron,10,AC,"Pg. Vall d´Hebron, 138-176",Barcelona,8,Barcelona,80193,,,POINT (2.14359 41.42686)
44182263,Institut Català d'Energia - Ajuntament de Alcover,tarjeta,semiRAPID,MENNEKES.M,41.2622,1.171821,EdR Alcover,22,AC,"Plaça de lEsglésia Vella, 1, 43460 Alcove...",Tarragona,43,Alcover,430056,,,POINT (1.171821 41.262198)
44182614,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.40719,2.218089,EdRR Barcelona-B:SM 14,41,AC/DC,Passeig Garcia i Faria - Josep Pla,Barcelona,8,Barcelona,80193,,,POINT (2.218089 41.407187)
44186236,Institut Català d'Energia - Ajuntament de Sant Pere de Riudebitlles,tarjeta,semiRAPID,MENNEKES.M,41.453106,1.703039,62133034060002,8,AC,"Carrer del Montseny, 08776 Sant Pere de",Barcelona,8,Sant Pere de Riudebitlles,82325,,,POINT (1.703039 41.453106)
44182260,Institut Català d'Energia - Ajuntament de Figueres,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.259785,2.966682,EdRR Figueres 1 (AC-DC45kW) PIRVEC-18,55,AC/DC,"Carrer Torras i Bages, 40-42",Girona,17,Figueres,170669,,,POINT (2.966682 42.259784)
44182120,Institut Català d'Energia - Ajuntament de Reus,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.15516,1.097156,EdR Reus,22,AC,"Carrer de l'Argentera, 25",Tarragona,43,Reus,431233,,,POINT (1.097156 41.155159)
44182044,Institut Català d'Energia - Ajuntament de Salou,tarjeta,semiRAPID,MENNEKES.M,41.087418,1.152143,EdR Vila-seca,10,AC,"Unnamed Road Catalunya 43840 ES, 43840, Ta...",Tarragona,43,Salou,439057,,,POINT (1.152143 41.087417)
44185822,Institut Català d'Energia - Ajuntament de Vallfogona de Balaguer,tarjeta,RAPID i semiRAPID,CCS Combo2,41.7879,0.826967,C6E06BCC21AJKUEYTH,60,DC,"QRQG+5Q9 L'Hostal Nou i la Codosa, Spain",Lleida,25,Vallfogona de Balaguer,252402,,,POINT (0.826967 41.787898)
