Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate
2020,247,102652,102652,159 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96779,-37.80268
2020,247,102655,102655,165 Drummond Street CARLTON VIC 3053,Carlton,Private,8,144.96769,-37.80251
2020,247,102656,102656,167 Drummond Street CARLTON VIC 3053,Carlton,Private,8,144.96769,-37.80246
2020,247,102660,102660,175 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96774,-37.80223
2020,247,102661,102661,177 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96775,-37.80217
2020,247,102663,102663,181 Drummond Street CARLTON VIC 3053,Carlton,Private,8,144.96777,-37.80205
2020,247,102664,102664,183 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96778,-37.80199
2020,247,102665,102665,185 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96779,-37.80192
2020,247,102666,102666,187-193 Drummond Street CARLTON VIC 3053,Carlton,Private,27,144.96781,-37.80181
2020,247,102667,102667,195 Drummond Street CARLTON VIC 3053,Carlton,Residential,4,144.96783,-37.80168
2020,247,102668,102668,197 Drummond Street CARLTON VIC 3053,Carlton,Residential,6,144.96784,-37.80162
2020,247,102670,102670,201 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96784,-37.80150
2020,247,102671,102671,203 Drummond Street CARLTON VIC 3053,Carlton,Private,4,144.96790,-37.80144
2020,247,102672,102672,205 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96791,-37.80138
2020,247,102673,102673,207-221 Drummond Street CARLTON VIC 3053,Carlton,Private,24,144.96804,-37.80118
2020,247,104446,104446,45-65 Grattan Street CARLTON VIC 3053,Carlton,Private,25,144.96763,-37.80114
2020,247,106223,106223,264-266 Lygon Street CARLTON VIC 3053,Carlton,Private,4,144.96720,-37.80096
2020,247,106229,106229,246-252 Lygon Street CARLTON VIC 3053,Carlton,Private,16,144.96734,-37.80138
2020,247,106231,106231,240 Lygon Street CARLTON VIC 3053,Carlton,Private,2,144.96724,-37.80158
2020,247,106236,106236,Carlton Lygon Lodge 220-228 Lygon Street CARLTON VIC 3053,Carlton,Private,22,144.96719,-37.80192
2020,247,106237,106237,204-218 Lygon Street CARLTON VIC 3053,Carlton,Commercial,408,144.96714,-37.80219
2020,247,106238,106238,192-202 Lygon Street CARLTON VIC 3053,Carlton,Private,15,144.96710,-37.80247
2020,247,107556,107556,64 Pelham Street CARLTON VIC 3053,Carlton,Private,4,144.96724,-37.80262
2020,247,107557,107557,62 Pelham Street CARLTON VIC 3053,Carlton,Residential,2,144.96729,-37.80262
2020,247,107558,107558,60 Pelham Street CARLTON VIC 3053,Carlton,Residential,1,144.96734,-37.80263
2020,247,107559,107559,58 Pelham Street CARLTON VIC 3053,Carlton,Private,1,144.96742,-37.80265
2020,247,107560,107560,56 Pelham Street CARLTON VIC 3053,Carlton,Residential,2,144.96748,-37.80266
2020,247,107561,107561,54 Pelham Street CARLTON VIC 3053,Carlton,Residential,2,144.96753,-37.80266
2020,247,107562,107562,52 Pelham Street CARLTON VIC 3053,Carlton,Residential,1,144.96759,-37.80267
2020,248,102746,102746,214 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96864,-37.80136
2020,248,102748,102748,210 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96876,-37.80148
2020,248,102749,102749,208 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96877,-37.80153
2020,248,102750,102750,206 Drummond Street CARLTON VIC 3053,Carlton,Residential,5,144.96876,-37.80157
2020,248,102753,102753,200 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96873,-37.80175
2020,248,102756,102756,194 Drummond Street CARLTON VIC 3053,Carlton,Residential,3,144.96864,-37.80189
2020,248,104438,104438,15 Grattan Street CARLTON VIC 3053,Carlton,Residential,1,144.96906,-37.80130
2020,248,104439,104439,17 Grattan Street CARLTON VIC 3053,Carlton,Private,4,144.96898,-37.80129
2020,248,104442,104442,23 Grattan Street CARLTON VIC 3053,Carlton,Residential,1,144.96879,-37.80118
2020,248,108160,108160,169-199 Rathdowne Street CARLTON VIC 3053,Carlton,Private,22,144.96888,-37.80257
2020,248,108161,108161,Carlton Gardens Primary School 201-231 Rathdowne Street CARLTON VIC 3053,Carlton,Private,10,144.96928,-37.80196
2020,248,108165,108165,239 Rathdowne Street CARLTON VIC 3053,Carlton,Private,3,144.96938,-37.80147
2020,248,108166,108166,241-249 Rathdowne Street CARLTON VIC 3053,Carlton,Private,2,144.96941,-37.80130
2020,248,108166,108166,241-249 Rathdowne Street CARLTON VIC 3053,Carlton,Residential,18,144.96941,-37.80130
2020,248,108166,108166,241-249 Rathdowne Street CARLTON VIC 3053,Carlton,Private,3,144.96941,-37.80130
2020,248,110801,110801,186 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96865,-37.80210
2020,250,623345,108266,Melbourne Museum 11 Nicholson Street CARLTON VIC 3053,Carlton,Commercial,848,144.97163,-37.80396
2020,250,623345,108266,Melbourne Museum 11 Nicholson Street CARLTON VIC 3053,Carlton,Private,52,144.97163,-37.80396
2020,251,102764,102764,142-150 Drummond Street CARLTON VIC 3053,Carlton,Residential,8,144.96828,-37.80329
2020,251,102765,102765,116-140 Drummond Street CARLTON VIC 3053,Carlton,Private,22,144.96822,-37.80374
2020,251,102766,102766,100-108 Drummond Street CARLTON VIC 3053,Carlton,Residential,6,144.96824,-37.80437
2020,251,102766,102766,100-108 Drummond Street CARLTON VIC 3053,Carlton,Private,25,144.96824,-37.80437
2020,251,102774,102774,18-40 Queensberry Street CARLTON VIC 3053,Carlton,Private,23,144.96828,-37.80480
2020,251,107539,107539,15-31 Pelham Street CARLTON VIC 3053,Carlton,Private,170,144.96863,-37.80358
2020,251,108155,108155,83-95 Rathdowne Street CARLTON VIC 3053,Carlton,Residential,65,144.96880,-37.80485
2020,251,108156,108156,97-105 Rathdowne Street CARLTON VIC 3053,Carlton,Private,8,144.96883,-37.80456
2020,251,108158,108158,107-123 Rathdowne Street CARLTON VIC 3053,Carlton,Residential,86,144.96873,-37.80421
2020,251,108159,108159,141-161 Rathdowne Street CARLTON VIC 3053,Carlton,Private,55,144.96910,-37.80346
2020,251,510624,510624,92-94 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96812,-37.80462
2020,251,510626,510626,98 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96821,-37.80451
2020,252,100560,100560,1-5 Argyle Place East CARLTON VIC 3053,Carlton,Residential,3,144.96711,-37.80367
2020,252,102599,102599,7 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96743,-37.80389
2020,252,102626,102626,75-91 Drummond Street CARLTON VIC 3053,Carlton,Residential,61,144.96727,-37.80469
2020,252,102628,102628,95 Drummond Street CARLTON VIC 3053,Carlton,Private,6,144.96739,-37.80447
2020,252,102629,102629,97 Drummond Street CARLTON VIC 3053,Carlton,Private,6,144.96732,-37.80441
2020,252,102630,102630,99 Drummond Street CARLTON VIC 3053,Carlton,Private,6,144.96733,-37.80435
2020,252,102633,102633,105 Drummond Street CARLTON VIC 3053,Carlton,Residential,4,144.96736,-37.80417
2020,252,102634,102634,107-113 Drummond Street CARLTON VIC 3053,Carlton,Private,12,144.96741,-37.80406
2020,252,102638,102638,121 Drummond Street CARLTON VIC 3053,Carlton,Private,5,144.96758,-37.80374
2020,252,102641,102641,127 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96763,-37.80359
2020,252,102642,102642,129-131 Drummond Street CARLTON VIC 3053,Carlton,Private,1,144.96764,-37.80352
2020,252,102643,102643,133-137 Drummond Street CARLTON VIC 3053,Carlton,Residential,2,144.96766,-37.80343
2020,252,102644,102644,139 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96767,-37.80334
2020,252,102648,102648,147 Drummond Street CARLTON VIC 3053,Carlton,Residential,1,144.96771,-37.80315
2020,252,102649,102649,149 Drummond Street CARLTON VIC 3053,Carlton,Private,1,144.96772,-37.80310
2020,252,106250,106250,98-126 Lygon Street CARLTON VIC 3053,Carlton,Private,34,144.96670,-37.80444
2020,252,107540,107540,53-75 Pelham Street CARLTON VIC 3053,Carlton,Residential,46,144.96718,-37.80328
2020,252,108404,108404,5-9 Rodney Place CARLTON VIC 3053,Carlton,Residential,2,144.96735,-37.80354
2020,252,111434,111434,9-11 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96735,-37.80388
2020,252,111435,111435,13-15 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96727,-37.80387
2020,252,111436,111436,17-19 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96719,-37.80386
2020,252,111437,111437,Quest Carlton On Finlay 2-20 Finlay Place CARLTON VIC 3053,Carlton,Private,19,144.96702,-37.80392
2020,252,557293,557293,26 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96700,-37.80366
2020,252,557294,557294,11 Argyle Place East CARLTON VIC 3053,Carlton,Residential,1,144.96692,-37.80365
2020,252,694189,694189,16-20 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96724,-37.80366
2020,252,694190,694190,10-14 Drummond Place CARLTON VIC 3053,Carlton,Residential,2,144.96736,-37.80367
2020,254,100563,100563,11-15 Argyle Place South CARLTON VIC 3053,Carlton,Private,7,144.96581,-37.80375
2020,254,100564,100564,17-21 Argyle Place South CARLTON VIC 3053,Carlton,Residential,4,144.96563,-37.80380
2020,254,100564,100564,17-21 Argyle Place South CARLTON VIC 3053,Carlton,Private,73,144.96563,-37.80380
2020,254,100565,100565,23-25 Argyle Place South CARLTON VIC 3053,Carlton,Private,4,144.96550,-37.80366
2020,254,100567,100567,31 Argyle Place South CARLTON VIC 3053,Carlton,Residential,1,144.96530,-37.80364
2020,254,100569,100569,35 Argyle Place South CARLTON VIC 3053,Carlton,Residential,1,144.96519,-37.80363
2020,254,100570,100570,37 Argyle Place South CARLTON VIC 3053,Carlton,Residential,1,144.96513,-37.80362
2020,254,101697,101697,120 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96519,-37.80383
2020,254,101699,101699,110 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96517,-37.80407
2020,254,101700,101700,108 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96516,-37.80411
2020,254,101701,101701,106 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96515,-37.80416
2020,254,105906,105906,22-24 Little Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96546,-37.80421
2020,254,105907,105907,16-20 Little Cardigan Street CARLTON VIC 3053,Carlton,Residential,4,144.96545,-37.80432
2020,254,106085,106085,Carlton South Post Office 113-119 Lygon Street CARLTON VIC 3053,Carlton,Private,1,144.96597,-37.80425
2020,254,106087,106087,123-125 Lygon Street CARLTON VIC 3053,Carlton,Residential,2,144.96603,-37.80409
2020,254,106381,106381,12 Magenta Place CARLTON VIC 3053,Carlton,Residential,1,144.96561,-37.80421
2020,254,108036,108036,116-124 Queensberry Street CARLTON VIC 3053,Carlton,Private,26,144.96510,-37.80445
2020,254,108038,108038,106-112 Queensberry Street CARLTON VIC 3053,Carlton,Residential,35,144.96541,-37.80453
2020,254,108039,108039,Cento Apartments 96-104 Queensberry Street CARLTON VIC 3053,Carlton,Residential,30,144.96567,-37.80451
2020,254,565100,565100,114-118 Cardigan Street CARLTON VIC 3053,Carlton,Private,14,144.96519,-37.80393
2020,254,579414,579414,104 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96507,-37.80420
2020,254,579415,579415,19 Little Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96521,-37.80426
2020,254,579416,579416,21 Little Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96522,-37.80421
2020,254,592721,592721,26-34 Little Cardigan Street CARLTON VIC 3053,Carlton,Residential,27,144.96560,-37.80410
2020,255,101594,101594,97-99 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96451,-37.80434
2020,255,101595,101595,101 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96452,-37.80429
2020,255,101596,101596,103 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96453,-37.80424
2020,255,101597,101597,105 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96454,-37.80419
2020,255,101598,101598,107 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96454,-37.80415
2020,255,101599,101599,109 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96455,-37.80410
2020,255,101600,101600,111 Cardigan Street CARLTON VIC 3053,Carlton,Residential,1,144.96456,-37.80405
2020,255,101601,101601,113 Cardigan Street CARLTON VIC 3053,Carlton,Residential,2,144.96455,-37.80400
2020,255,101604,101604,121-131 Cardigan Street CARLTON VIC 3053,Carlton,Private,30,144.96445,-37.80363
2020,255,101605,101605,135-141 Cardigan Street CARLTON VIC 3053,Carlton,Private,5,144.96466,-37.80337
2020,255,101607,101607,89-93 Pelham Street CARLTON VIC 3053,Carlton,Residential,12,144.96479,-37.80286
2020,255,105077,105077,10-16 Ievers Terrace CARLTON VIC 3053,Carlton,Private,8,144.96445,-37.80335
2020,255,107541,107541,95-125 Pelham Street CARLTON VIC 3053,Carlton,Residential,24,144.96442,-37.80282
2020,255,108034,108034,136 Queensberry Street CARLTON VIC 3053,Carlton,Residential,1,144.96434,-37.80447
2020,255,108035,108035,134 Queensberry Street CARLTON VIC 3053,Carlton,Residential,1,144.96439,-37.80447
2020,255,109366,109366,127-135 Pelham Street CARLTON VIC 3053,Carlton,Private,4,144.96395,-37.80277
2020,255,109367,109367,578-584 Swanston Street CARLTON VIC 3053,Carlton,Private,17,144.96409,-37.80321
2020,255,109368,109368,College House Apartments 568-576 Swanston Street CARLTON VIC 3053,Carlton,Private,41,144.96394,-37.80332
2020,255,109373,109373,546-552 Swanston Street CARLTON VIC 3053,Carlton,Private,10,144.96394,-37.80387
2020,255,109374,109374,538-544 Swanston Street CARLTON VIC 3053,Carlton,Private,75,144.96396,-37.80404
2020,255,110803,110803,4-6 Gibbons Place CARLTON VIC 3053,Carlton,Residential,2,144.96446,-37.80391
2020,255,110804,110804,115 Cardigan Street CARLTON VIC 3053,Carlton,Residential,4,144.96462,-37.80393
2020,255,111516,111516,9 Kelvin Place CARLTON VIC 3053,Carlton,Residential,2,144.96433,-37.80385
2020,255,111517,111517,11 Kelvin Place CARLTON VIC 3053,Carlton,Residential,2,144.96425,-37.80384
2020,255,111518,111518,13 Kelvin Place CARLTON VIC 3053,Carlton,Residential,2,144.96418,-37.80383
2020,255,594107,594107,522-536 Swanston Street CARLTON VIC 3053,Carlton,Residential,21,144.96364,-37.80431
2020,256,101265,101265,33-41 Lincoln Square South CARLTON VIC 3053,Carlton,Private,46,144.96227,-37.80341
2020,256,101267,101267,MFB Station No.3 104-114 Bouverie Street CARLTON VIC 3053,Carlton,Private,18,144.96232,-37.80395
2020,256,101268,101268,100-102 Bouverie Street CARLTON VIC 3053,Carlton,Private,4,144.96214,-37.80407
2020,256,108028,108028,198-202 Queensberry Street CARLTON VIC 3053,Carlton,Private,10,144.96230,-37.80424
2020,256,109323,109323,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,Carlton,Private,26,144.96296,-37.80404
2020,256,109325,109325,621A Swanston Street CARLTON VIC 3053,Carlton,Private,18,144.96248,-37.80373
2020,256,111247,111247,19 Lincoln Place CARLTON VIC 3053,Carlton,Residential,1,144.96265,-37.80393
2020,256,111248,111248,17 Lincoln Place CARLTON VIC 3053,Carlton,Residential,1,144.96273,-37.80394
2020,256,518846,518846,15-17 Lincoln Square South CARLTON VIC 3053,Carlton,Private,1,144.96286,-37.80337
2020,257,100732,100732,24-30 Barkly Place CARLTON VIC 3053,Carlton,Private,20,144.96145,-37.80300
2020,257,100734,100734,16-18 Barkly Place CARLTON VIC 3053,Carlton,Residential,16,144.96142,-37.80320
2020,257,101245,101245,117-121 Bouverie Street CARLTON VIC 3053,Carlton,Private,4,144.96157,-37.80377
2020,257,101248,101248,139-143 Bouverie Street CARLTON VIC 3053,Carlton,Private,4,144.96170,-37.80322
2020,257,101252,101252,157-161 Bouverie Street CARLTON VIC 3053,Carlton,Residential,30,144.96159,-37.80286
2020,257,101253,101253,163-175 Bouverie Street CARLTON VIC 3053,Carlton,Private,30,144.96177,-37.80261
2020,257,105517,105517,152 Leicester Street CARLTON VIC 3053,Carlton,Residential,1,144.96089,-37.80259
2020,257,105518,105518,150 Leicester Street CARLTON VIC 3053,Carlton,Residential,2,144.96088,-37.80263
2020,257,105519,105519,148 Leicester Street CARLTON VIC 3053,Carlton,Residential,2,144.96087,-37.80267
2020,257,105521,105521,140 Leicester Street CARLTON VIC 3053,Carlton,Residential,1,144.96084,-37.80284
2020,257,105522,105522,130-138 Leicester Street CARLTON VIC 3053,Carlton,Private,2,144.96099,-37.80299
2020,257,105524,105524,100-106 Leicester Street CARLTON VIC 3053,Carlton,Private,18,144.96086,-37.80371
2020,257,108025,108025,214-222 Queensberry Street CARLTON VIC 3053,Carlton,Private,9,144.96152,-37.80405
2020,257,525993,525993,9 Leicester Place CARLTON VIC 3053,Carlton,Residential,1,144.96106,-37.80249
2020,257,525996,525996,15 Leicester Place CARLTON VIC 3053,Carlton,Residential,1,144.96125,-37.80251
2020,257,525997,525997,17 Leicester Place CARLTON VIC 3053,Carlton,Residential,1,144.96132,-37.80252
2020,258,100843,100843,34-40 Barry Street CARLTON VIC 3053,Carlton,Private,4,144.96008,-37.80315
2020,258,105509,105509,97-113 Leicester Street CARLTON VIC 3053,Carlton,Residential,40,144.96018,-37.80337
2020,258,105511,105511,119-125 Leicester Street CARLTON VIC 3053,Carlton,Residential,6,144.96024,-37.80306
2020,258,105513,105513,141-143 Leicester Street CARLTON VIC 3053,Carlton,Private,3,144.96027,-37.80264
2020,258,502500,502500,56 Barry Street CARLTON VIC 3053,Carlton,Residential,2,144.95996,-37.80272
2020,258,558654,558654,115 Leicester Street CARLTON VIC 3053,Carlton,Residential,1,144.96024,-37.80320
2020,258,558656,558656,117 Leicester Street CARLTON VIC 3053,Carlton,Residential,1,144.96024,-37.80316
2020,258,592857,592857,42-50 Barry Street CARLTON VIC 3053,Carlton,Residential,19,144.96001,-37.80296
2020,258,592858,592858,127-133 Leicester Street CARLTON VIC 3053,Carlton,Private,11,144.96021,-37.80290
2020,259,100828,100828,31-47 Barry Street CARLTON VIC 3053,Carlton,Private,60,144.95949,-37.80325
2020,259,100829,100829,49-53 Barry Street CARLTON VIC 3053,Carlton,Residential,9,144.95944,-37.80298
2020,259,101060,101060,116-118 Berkeley Street CARLTON VIC 3053,Carlton,Residential,1,144.95906,-37.80273
2020,259,111525,111525,120 Berkeley Street CARLTON VIC 3053,Carlton,Residential,1,144.95903,-37.80267
2020,260,103262,103262,149-155 Berkeley Street MELBOURNE VIC 3000,Carlton,Residential,54,144.95825,-37.80219
2020,260,103268,103268,660-674 Elizabeth Street MELBOURNE VIC 3000,Carlton,Private,23,144.95850,-37.80279
2020,260,103273,103273,618-630 Elizabeth Street MELBOURNE VIC 3000,Carlton,Private,2,144.95890,-37.80367
2020,260,103273,103273,618-630 Elizabeth Street MELBOURNE VIC 3000,Carlton,Private,3,144.95890,-37.80367
2020,260,103275,103275,Elan Apartments 634-640 Elizabeth Street MELBOURNE VIC 3000,Carlton,Residential,55,144.95877,-37.80339
2020,261,103287,103287,536-542 Elizabeth Street MELBOURNE VIC 3000,Carlton,Private,32,144.95970,-37.80545
